type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,0.24559536154949618,7100,0,8.756682408122922,8.183997693373094,8.187743994797087,1440.1659019626427,68.80563306404403
shift,-1.0616022882675031,0.24559536154949618,7100,1,8.73319463184282,8.165692004761647,8.160719820635629,1428.3790459169213,68.97552112676057
shift,-1.0616022882675031,0.24559536154949618,7100,2,8.743078388752565,8.171138982327447,8.170600535504581,1438.7662604718882,68.71138763726627
shift,-1.0616022882675031,0.24559536154949618,7100,3,8.73920133104529,8.165010589998968,8.165137597290164,1439.234770375827,66.76069529652352
shift,-1.0616022882675031,0.24559536154949618,7100,4,8.752990565498651,8.181311574510005,8.182272593202656,1440.5879417435472,68.89097598125366
shift,-1.0616022882675031,0.24559536154949618,7100,5,8.73828395616233,8.16603840977449,8.170642431733944,1437.4768623910672,67.4261648020654
shift,-1.0616022882675031,0.24559536154949618,7100,6,8.741944412764331,8.16947737997789,8.168109100031906,1438.5332189678354,68.4364652462452
shift,-1.0616022882675031,0.24559536154949618,7100,7,8.746022582057456,8.171947770038035,8.169588581667679,1439.4806237902533,68.0919043757
shift,-1.0616022882675031,0.24559536154949618,7100,8,8.755518831500549,8.18047913167512,8.172594146339312,1444.1952331244645,68.1638047536232
shift,-1.0616022882675031,0.24559536154949618,7100,9,8.715642822967869,8.147892175709343,8.147924305712072,1425.9000658888092,67.20472590051457
