type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,0,9.650877097625198,8.972526092880226,8.97355654763402,1686.3275316404395,171.66257668711657
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,1,9.645719790467549,8.967785728613894,8.967979620324428,1683.452271900093,170.41579130434783
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,2,9.65721019345504,8.976041892088874,8.976750538561785,1686.22691965124,169.51476066897348
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,3,9.67857790096577,9.000958734499852,8.999577267793185,1687.712245034198,177.04747592923084
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,4,9.660617740940182,8.977798561278789,8.980858802365034,1687.9098616936758,171.86391298245613
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,5,9.659327925497811,8.979660717062266,8.980471689625974,1684.6659408173748,173.96319289520426
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,6,9.65969908695567,8.981012518517195,8.979127105498527,1682.6875910506492,172.57987665198237
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,7,9.64562014858669,8.964290282335268,8.961373972757315,1686.4736040651132,169.73312014312071
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,8,9.641750619123478,8.961728541801135,8.96188593450009,1683.5061877551766,169.74737020934873
variety,-1.0616022882675031,1.9926783254508513,8692.655172413793,9,9.660174746897358,8.97918305776543,8.979161422064905,1690.2904385472625,169.79125649913345
