type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-0.8960051347113883,1.9926783254508513,7100,0,10.747398864745561,9.973481813076326,9.972181906185973,2160.4796988263006,559.9926432835821
slope,-0.8960051347113883,1.9926783254508513,7100,1,10.74160889629103,9.967961973014935,9.967598523011603,2161.3701365913607,553.6402627356026
slope,-0.8960051347113883,1.9926783254508513,7100,2,10.728814481472906,9.957250323399935,9.958957452785368,2153.3760674926857,550.4599788322059
slope,-0.8960051347113883,1.9926783254508513,7100,3,10.734450255699553,9.961803595770258,9.95749404347899,2156.1344558724804,551.0218102372036
slope,-0.8960051347113883,1.9926783254508513,7100,4,10.742725391717752,9.96786814630959,9.970775846412165,2162.2502893795563,554.6276559189849
slope,-0.8960051347113883,1.9926783254508513,7100,5,10.724892612960268,9.951164737843802,9.951426485720399,2156.186597348045,544.5486497163831
slope,-0.8960051347113883,1.9926783254508513,7100,6,10.737161287942879,9.964086516223364,9.9634278774489,2158.6850098091713,550.3993139825218
slope,-0.8960051347113883,1.9926783254508513,7100,7,10.731119884937803,9.95601827726518,9.953412022604269,2159.783989536138,542.6260305399009
slope,-0.8960051347113883,1.9926783254508513,7100,8,10.754551469674343,9.981044697759295,9.977107873616475,2168.9668462923114,562.1332762503474
slope,-0.8960051347113883,1.9926783254508513,7100,9,10.722890127040039,9.953092804582292,9.955511972347296,2151.5936451648136,551.7863416781029
