type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,0,10.026405645885996,9.183896313693047,9.182591699963922,1865.9530126637437,204.34229923539792
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,1,10.012144548136511,9.174787324074689,9.176359296747384,1859.6128003011304,203.8637008018608
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,2,10.032412034321379,9.187249852811249,9.186225410207436,1872.7907168802526,203.62634322513
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,3,10.032484459096665,9.186857377272382,9.183299666132973,1871.754294748617,203.6095763301221
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,4,10.032024702938553,9.18844822346719,9.186590157578165,1866.7177788413962,206.73631382316316
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,5,10.03271598178242,9.186676737426717,9.187311426272696,1868.557752461369,205.4247323549965
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,6,10.033623125607875,9.19118175972941,9.19285353173972,1871.1779173677776,207.05231931720306
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,7,10.014373150495446,9.173663549732213,9.172106331710394,1859.3037635589264,203.42733748701974
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,8,10.016695360889564,9.174007638786057,9.176285695016412,1865.4218475879236,200.53215733294343
variety,-1.0616022882675031,1.9926783254508513,15141.58620689655,9,10.012935769678561,9.177750403094441,9.180737931496406,1858.4445976833895,202.78262939958594
