type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,0.4629072165874869,7100,0,8.886441465411043,8.305352805507168,8.306026255292592,1466.957200226271,79.72786053452721
shift,-1.0616022882675031,0.4629072165874869,7100,1,8.92004874145969,8.33696484245399,8.337514443671806,1479.4025419154952,82.6176013496415
shift,-1.0616022882675031,0.4629072165874869,7100,2,8.901410130419421,8.319149819456438,8.315479692355211,1473.7901183020845,80.98473749483259
shift,-1.0616022882675031,0.4629072165874869,7100,3,8.905493097496882,8.322129281898794,8.324397072298877,1472.001707367843,80.51963176773904
shift,-1.0616022882675031,0.4629072165874869,7100,4,8.891376502734996,8.311786745016772,8.310854562970366,1464.9240280787114,80.47637530813476
shift,-1.0616022882675031,0.4629072165874869,7100,5,8.912806658594533,8.330321966685716,8.335102653949878,1476.4127148029727,81.23045052515202
shift,-1.0616022882675031,0.4629072165874869,7100,6,8.90977878426796,8.326492641467759,8.325152084133732,1475.1580693481383,81.61178819444446
shift,-1.0616022882675031,0.4629072165874869,7100,7,8.907348943341105,8.32316601270328,8.322697646816833,1475.5464985747014,81.90637681159421
shift,-1.0616022882675031,0.4629072165874869,7100,8,8.898363279227006,8.317989564512159,8.319245037545606,1467.761838376761,80.6220979020979
shift,-1.0616022882675031,0.4629072165874869,7100,9,8.923228911728602,8.33801723657515,8.335107083852018,1480.038784853554,83.23890276008493
