type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,0,10.27335373843134,9.317821953942536,9.317809574116346,1986.9727536853593,231.0216256114605
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,1,10.265080002678562,9.309758558738633,9.310151124562775,1984.166696805708,229.14263141186296
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,2,10.275260529625417,9.32148855139278,9.324505492985587,1986.6183348402653,234.9716913528001
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,3,10.285371671861956,9.326670942378023,9.324700495770985,1993.3119890779788,230.52315805626597
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,4,10.259522043184617,9.307605951114468,9.306981119691917,1980.2480698463664,224.46751431844214
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,5,10.269979936498354,9.313750387479653,9.313622105946198,1983.6044593953907,229.37763143018654
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,6,10.288162268928332,9.32825354786277,9.328096061029514,1996.1358251187269,233.46884386174014
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,7,10.27948373615362,9.319452327210131,9.318388103390859,1985.9843151336731,231.29542329328427
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,8,10.282423968123856,9.330158295069825,9.328904746468845,1986.7505326104895,233.76135916831845
variety,-1.0616022882675031,1.9926783254508513,22511.793103448275,9,10.244217710506849,9.294076686206525,9.294039002410814,1976.5547429470084,225.48080310096302
