type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,6.113015447575246,7100,0,10.132689627963892,9.465711735178548,9.46582435673199,1792.9116563858397,313.94322281167103
shift,-1.0616022882675031,6.113015447575246,7100,1,10.133333696055953,9.465067644728407,9.464100634518724,1798.9974268223923,312.0046717034828
shift,-1.0616022882675031,6.113015447575246,7100,2,10.14187853546891,9.473973703269865,9.473573679230043,1795.2235786174097,314.4196024200519
shift,-1.0616022882675031,6.113015447575246,7100,3,10.134287959422748,9.46966634422571,9.469245311540558,1792.0789974490042,311.95195760466345
shift,-1.0616022882675031,6.113015447575246,7100,4,10.145032200922678,9.477287665374106,9.479171146899196,1797.0202821899288,316.55450490037697
shift,-1.0616022882675031,6.113015447575246,7100,5,10.119296943888479,9.455013977303112,9.454560676078216,1787.8483078458794,310.9737536331381
shift,-1.0616022882675031,6.113015447575246,7100,6,10.142007559431908,9.476501793265264,9.478510814090624,1795.1371496161732,316.6655584647095
shift,-1.0616022882675031,6.113015447575246,7100,7,10.12891833951323,9.462335018375498,9.462650765682147,1792.6594621483198,308.80215874015744
shift,-1.0616022882675031,6.113015447575246,7100,8,10.149838086558926,9.48012336798126,9.478892106397149,1802.7213771590548,316.34483338008414
shift,-1.0616022882675031,6.113015447575246,7100,9,10.152992191727614,9.484661204289933,9.483098198538478,1802.9599420850682,315.496094245275
