type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,3.070649477043376,7100,0,9.737335647820368,9.103051004707451,9.101915112895892,1668.2786580839975,206.67406600044416
shift,-1.0616022882675031,3.070649477043376,7100,1,9.727396414611674,9.096599057456423,9.099185852671916,1667.7777389952903,204.02998103154306
shift,-1.0616022882675031,3.070649477043376,7100,2,9.757268744090304,9.121808469643026,9.119219086795448,1678.6705921420148,210.68982645311675
shift,-1.0616022882675031,3.070649477043376,7100,3,9.762772674270163,9.12665896096254,9.129018560058302,1681.3538208654534,211.5365512601907
shift,-1.0616022882675031,3.070649477043376,7100,4,9.75913077789771,9.121512459704997,9.124659033989381,1679.72167754554,209.96116683888113
shift,-1.0616022882675031,3.070649477043376,7100,5,9.75113150376205,9.114388155389532,9.115050708798325,1678.4725934051457,207.8094924888696
shift,-1.0616022882675031,3.070649477043376,7100,6,9.746241711184576,9.109828688719675,9.106820819620348,1679.5857312591927,204.7328432785202
shift,-1.0616022882675031,3.070649477043376,7100,7,9.737644405916583,9.104474126265295,9.107965444759092,1667.2755278176865,206.8384442097853
shift,-1.0616022882675031,3.070649477043376,7100,8,9.744108528061698,9.106568636146596,9.107893900651945,1676.268700833695,203.39038727524203
shift,-1.0616022882675031,3.070649477043376,7100,9,9.73000125468363,9.095339598985763,9.091267979561508,1669.905723668107,203.48026064915445
