type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-1.2038749676197946,1.9926783254508513,7100,0,8.354843589047587,7.877361498405417,7.877708326700695,1186.6484401232788,62.663186180422265
slope,-1.2038749676197946,1.9926783254508513,7100,1,8.342777818657547,7.869473443245533,7.869208742668113,1183.1301953615375,62.08595076597992
slope,-1.2038749676197946,1.9926783254508513,7100,2,8.361779881141812,7.88565145065765,7.884396421790492,1188.1659776102117,62.82814453709643
slope,-1.2038749676197946,1.9926783254508513,7100,3,8.360679914174526,7.883656811710436,7.881755759255854,1189.1167617516553,62.284558496212476
slope,-1.2038749676197946,1.9926783254508513,7100,4,8.36297196872429,7.885433118250172,7.886556346388539,1189.5046286487302,62.759424432070176
slope,-1.2038749676197946,1.9926783254508513,7100,5,8.347260794068177,7.872373657815154,7.873310556560338,1182.8066221988042,62.3416581795035
slope,-1.2038749676197946,1.9926783254508513,7100,6,8.36841285715088,7.889424245733035,7.891446662912678,1192.9530063197255,62.59372204472844
slope,-1.2038749676197946,1.9926783254508513,7100,7,8.36063305246349,7.8819853549491885,7.880896170401571,1190.9086889757452,62.90290687219011
slope,-1.2038749676197946,1.9926783254508513,7100,8,8.357553951164853,7.879059245259795,7.879312754462483,1190.0026715228082,61.93663610496364
slope,-1.2038749676197946,1.9926783254508513,7100,9,8.364175199243963,7.8871302866694935,7.888431681042643,1190.0167509167138,62.91163134232499
