type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,0,9.383721844920931,8.816257984859211,8.819790897693892,1549.9482952379838,152.44682218766198
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,1,9.373712643644172,8.809133044840078,8.809113433923008,1542.010250456389,151.3477972972973
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,2,9.370728721799246,8.803014334135906,8.807079362182874,1543.999948062861,148.78549703958964
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,3,9.39764013298133,8.826718324201094,8.82763948790819,1555.5947382280933,152.46653696498055
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,4,9.403262097319102,8.833441339643427,8.834414742427686,1553.8385326937528,153.40440803432188
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,5,9.390680084510043,8.823131869817841,8.821589772817426,1548.9257634017551,154.14497851877925
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,6,9.395856711210444,8.826588941718988,8.826102939263295,1554.457939512371,151.87627162406403
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,7,9.37001220758529,8.805009358063044,8.804657623172647,1539.6744433358706,150.11029910600254
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,8,9.37234726215084,8.806645581467675,8.804883200328932,1541.7076934169554,149.2224371667936
variety,-1.0616022882675031,1.9926783254508513,5928.827586206897,9,9.396074661587598,8.826551306125205,8.823499295864808,1553.300894298921,151.64939009287926
