type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-1.1565103779415784,1.9926783254508513,7100,0,8.739255821055664,8.212975468685872,8.214134848536178,1324.9918450229654,82.8241504649197
slope,-1.1565103779415784,1.9926783254508513,7100,1,8.752718929606864,8.226770632116805,8.22505697935753,1326.9311722119594,83.11590241832839
slope,-1.1565103779415784,1.9926783254508513,7100,2,8.751311412920113,8.219854924158842,8.22164660741379,1332.050682767995,82.9902241054614
slope,-1.1565103779415784,1.9926783254508513,7100,3,8.734121566506584,8.207803420192137,8.205471466373712,1325.0702929590045,82.51686287719299
slope,-1.1565103779415784,1.9926783254508513,7100,4,8.736976760969815,8.211412522249727,8.212597507288939,1324.8431310910523,81.96074105028555
slope,-1.1565103779415784,1.9926783254508513,7100,5,8.7301004438818,8.209147490801788,8.209876038805831,1318.2092007498081,82.32131092436975
slope,-1.1565103779415784,1.9926783254508513,7100,6,8.751885927665146,8.22904987536157,8.227363361163174,1323.132461970926,85.1957695652174
slope,-1.1565103779415784,1.9926783254508513,7100,7,8.753968037569031,8.230898027782581,8.227658438001006,1323.9618782250275,83.39849297573436
slope,-1.1565103779415784,1.9926783254508513,7100,8,8.741623316487129,8.218175355023526,8.215892629249261,1322.4870383473412,82.59404890387859
slope,-1.1565103779415784,1.9926783254508513,7100,9,8.756241220696744,8.228074357492883,8.224685240974507,1330.7784610770495,83.6754136408942
