type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-1.0499400511655914,1.9926783254508513,7100,0,9.596633119781515,8.965461368613703,8.966176816360893,1648.8593717023136,171.25480769230768
slope,-1.0499400511655914,1.9926783254508513,7100,1,9.590161581564505,8.960130274298182,8.958826469719725,1645.7485895879681,171.26391924204827
slope,-1.0499400511655914,1.9926783254508513,7100,2,9.614893471232872,8.984109453851413,8.98849344743519,1653.712207753384,176.47100679626996
slope,-1.0499400511655914,1.9926783254508513,7100,3,9.604634389517642,8.973401277869028,8.978220154942731,1650.4882819135607,175.889314605555
slope,-1.0499400511655914,1.9926783254508513,7100,4,9.602566392999965,8.971035857515208,8.969589449019749,1649.4293271382103,176.3501127759835
slope,-1.0499400511655914,1.9926783254508513,7100,5,9.6171758061835,8.982550621511072,8.983467929064718,1658.026257937431,176.0153387241689
slope,-1.0499400511655914,1.9926783254508513,7100,6,9.594217825253322,8.963482298255206,8.96661215306684,1647.0072730105692,172.6640185788163
slope,-1.0499400511655914,1.9926783254508513,7100,7,9.591244151839554,8.959263952870433,8.959972277134764,1645.3566786486003,172.43380878072293
slope,-1.0499400511655914,1.9926783254508513,7100,8,9.610151128283363,8.979348183297297,8.98563328556605,1654.434525752904,177.2652048729551
slope,-1.0499400511655914,1.9926783254508513,7100,9,9.61586613364309,8.981133001613943,8.978053337383908,1657.6944790650184,175.8108489356245
