type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,0,9.907585727942614,9.120914930520554,9.1172117148027,1813.187917159913,191.6237092632172
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,1,9.895154191262908,9.11238706660733,9.104044078102557,1804.5609531727282,189.85524695459577
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,2,9.90485685736849,9.118401026783085,9.117478345936652,1809.6629276844906,193.32149901380672
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,3,9.88202919014435,9.099779674980761,9.101620057678861,1800.370295610523,190.37989651070336
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,4,9.896742214696749,9.109604815751013,9.109119964553669,1806.3153840705522,191.71930285653605
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,5,9.899135036987422,9.110955919487248,9.110973164492428,1809.6779316553936,189.34713472893185
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,6,9.883367151611777,9.102851577593633,9.103192123510098,1796.6860606733046,189.67671599990996
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,7,9.926941712184952,9.1383366549489,9.13973741791628,1815.530107239254,200.1003831005245
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,8,9.88598104956114,9.10339231336531,9.10095225407778,1800.185631668338,190.1147608744311
variety,-1.0616022882675031,1.9926783254508513,12377.758620689654,9,9.91025057875144,9.125488139412855,9.126243695764666,1813.3447761302907,195.51601592513896
