type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,0,10.31179287802635,9.333313451829778,9.333142868164634,2007.3230923208673,235.26856864484924
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,1,10.328705951365318,9.350765665782873,9.35290415242129,2013.6860999612857,238.56779613266747
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,2,10.343780390715988,9.360748863460145,9.361193041901542,2016.4895717879454,241.79312328290732
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,3,10.315581012516326,9.336371321955038,9.34001568299332,2013.283015656688,231.07225471698112
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,4,10.31962050605539,9.342500946161158,9.340459485056543,2005.6459394129304,236.63513687600644
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,5,10.313070602609258,9.336917142965849,9.33887626526317,2007.661390905267,235.69998796630566
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,6,10.330670295563152,9.34919477279254,9.347743529699782,2014.8164009905574,238.9367838058919
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,7,10.317481704865905,9.33733990534684,9.336577457565529,2011.1471861172038,234.49717703349285
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,8,10.33034429388688,9.350673717262136,9.347509081088631,2014.9285702656668,238.44480535279806
variety,-1.0616022882675031,1.9926783254508513,24354.344827586207,9,10.337033700260143,9.359214216030427,9.358107352997393,2014.7730009556467,242.8034394609601
