type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,0,10.373660249864166,9.367364417216788,9.364290756236729,2038.0523019047907,237.76842416094746
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,1,10.394305261873203,9.387648233778538,9.387491182188619,2041.323256830795,249.9073015873016
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,2,10.391499939514597,9.378276472202202,9.379635882343315,2044.1093640682554,244.66717268376166
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,3,10.370911099060093,9.367714910986246,9.37191439296429,2034.2172032214419,243.42195424935613
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,4,10.368024391842201,9.365874051652298,9.365938161427335,2029.4578948171802,239.29835124135124
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,5,10.39096341272454,9.381419962736912,9.380304423489417,2046.7399553185865,244.5740740604523
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,6,10.384050780470183,9.377939054551897,9.376171691779462,2039.95752845743,243.0987362306069
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,7,10.384638625586517,9.376705099085585,9.376657489509247,2039.974512929028,244.41267248545304
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,8,10.365685420518624,9.365445392967764,9.364026092951287,2028.9248656060838,241.26610344827586
variety,-1.0616022882675031,1.9926783254508513,27118.1724137931,9,10.38584638989597,9.380937321783476,9.379352074980975,2037.9038158693072,248.2999660794867
