type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,2.4187139119294034,7100,0,9.615604732298307,8.986911265173102,8.985687397498719,1642.672047118438,180.15023897058822
shift,-1.0616022882675031,2.4187139119294034,7100,1,9.618021277775686,8.990854367038553,8.990196961958334,1639.4709706811536,180.34225905463475
shift,-1.0616022882675031,2.4187139119294034,7100,2,9.603468699748479,8.978564196579246,8.98008666949119,1636.8706766212076,178.22639943808568
shift,-1.0616022882675031,2.4187139119294034,7100,3,9.650501025594345,9.019354024995431,9.017339565406553,1653.6973754150276,185.92630569914286
shift,-1.0616022882675031,2.4187139119294034,7100,4,9.619506864510841,8.98968520684721,8.989462049549745,1645.2743811945636,176.65267808836788
shift,-1.0616022882675031,2.4187139119294034,7100,5,9.610282535126625,8.98600580771987,8.982849961873455,1635.0563623892413,179.22381620412727
shift,-1.0616022882675031,2.4187139119294034,7100,6,9.617122679433457,8.989584498147982,8.990778004249998,1643.901099848005,179.1419005627845
shift,-1.0616022882675031,2.4187139119294034,7100,7,9.620140997932857,8.994803818745218,8.997395169544099,1637.8939116028182,181.7914162028448
shift,-1.0616022882675031,2.4187139119294034,7100,8,9.602919502110158,8.97680453433193,8.976081550675547,1633.385917653413,178.67279351208626
shift,-1.0616022882675031,2.4187139119294034,7100,9,9.626020404073445,8.99688259039173,8.995404280515068,1647.5294461017475,181.90390160993343
