type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,3.505273187119357,7100,0,9.811700531935603,9.170520877782078,9.167788224385697,1696.151284821064,220.73656531531532
shift,-1.0616022882675031,3.505273187119357,7100,1,9.811235037694711,9.171275833759186,9.17189333113789,1691.424983086738,222.52003143281235
shift,-1.0616022882675031,3.505273187119357,7100,2,9.821858437666759,9.181325592394112,9.181785918036725,1699.8375734043987,222.43684188827046
shift,-1.0616022882675031,3.505273187119357,7100,3,9.815622925970164,9.17519864864991,9.17789907282835,1694.11659740665,224.35215865751337
shift,-1.0616022882675031,3.505273187119357,7100,4,9.82609087880674,9.182514163638032,9.17959684517382,1702.147559250685,224.87300867457583
shift,-1.0616022882675031,3.505273187119357,7100,5,9.818529477002532,9.175006931114412,9.17481800129085,1697.9389557901507,222.3350378830874
shift,-1.0616022882675031,3.505273187119357,7100,6,9.842218267549882,9.196019995404946,9.197524436732573,1708.5052625008925,227.7462158315748
shift,-1.0616022882675031,3.505273187119357,7100,7,9.821234320257162,9.178405547311153,9.177248805856355,1697.253858382799,225.22554483869177
shift,-1.0616022882675031,3.505273187119357,7100,8,9.819855380468452,9.180148862063245,9.180017911552072,1698.2376930289765,225.21702011494253
shift,-1.0616022882675031,3.505273187119357,7100,9,9.815348809741131,9.175359504067094,9.174865301108685,1695.9431402157834,221.932160815402
