type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,2.853337622005385,7100,0,9.707754688681007,9.073249163396566,9.07408552053953,1666.4935248246445,196.88253477915896
shift,-1.0616022882675031,2.853337622005385,7100,1,9.717797520172512,9.084727012733225,9.083807090640136,1667.553189032048,199.41142338676417
shift,-1.0616022882675031,2.853337622005385,7100,2,9.722793977145994,9.085465036228788,9.085097694326976,1670.538485025019,198.40516034519496
shift,-1.0616022882675031,2.853337622005385,7100,3,9.713059494652732,9.079285018847687,9.078273817981174,1668.3234902738861,198.01820020222448
shift,-1.0616022882675031,2.853337622005385,7100,4,9.696428321555366,9.06447424004914,9.06669749867377,1662.763531995581,195.49958125623132
shift,-1.0616022882675031,2.853337622005385,7100,5,9.701635714201469,9.06559227863924,9.064900407740305,1668.0388970050044,196.35575851048506
shift,-1.0616022882675031,2.853337622005385,7100,6,9.715514683663638,9.079001200952844,9.078722673927267,1672.0608037966797,199.37729399796538
shift,-1.0616022882675031,2.853337622005385,7100,7,9.712813650762596,9.079432850205833,9.081290890092758,1667.3416824978256,199.01767122217885
shift,-1.0616022882675031,2.853337622005385,7100,8,9.706168144901959,9.072079496873693,9.070487471981506,1663.7032120925676,197.94428336700338
shift,-1.0616022882675031,2.853337622005385,7100,9,9.714124971555174,9.080354557527473,9.08218608761228,1668.9037146358926,197.54430173092055
