type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,0.028283506511505435,7100,0,8.516376711095026,7.955000500820208,7.95720184424042,1396.2414156357588,53.1628664495114
shift,-1.0616022882675031,0.028283506511505435,7100,1,8.543866595547966,7.9824939715175836,7.9810345824220965,1397.828788127812,55.04893620011242
shift,-1.0616022882675031,0.028283506511505435,7100,2,8.543299015198667,7.982782459333737,7.978381884003706,1396.0000423624504,55.44150580243419
shift,-1.0616022882675031,0.028283506511505435,7100,3,8.533907993826423,7.9743410668679555,7.974623414777845,1396.115899429929,54.841787234042556
shift,-1.0616022882675031,0.028283506511505435,7100,4,8.545800301831232,7.984482500993815,7.98379571734407,1398.4018933902867,54.906810538116595
shift,-1.0616022882675031,0.028283506511505435,7100,5,8.521919549684483,7.963140087590931,7.968274909248749,1391.0230868765489,54.11001104972375
shift,-1.0616022882675031,0.028283506511505435,7100,6,8.522473935153124,7.963966960607906,7.969155384608722,1391.9893338646862,54.11104114885391
shift,-1.0616022882675031,0.028283506511505435,7100,7,8.53418797654153,7.976988650765638,7.978311197027272,1387.754562211831,55.105108809615146
shift,-1.0616022882675031,0.028283506511505435,7100,8,8.534196868314554,7.976119068329776,7.974056728422269,1392.430914274734,54.98450743755262
shift,-1.0616022882675031,0.028283506511505435,7100,9,8.530482384159534,7.970865222986391,7.974347366269847,1396.4585921879575,53.41829833651486
