type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-0.978893166648267,1.9926783254508513,7100,0,10.148695633272272,9.449441315067665,9.4465738275895,1883.7967785474445,294.6172295855919
slope,-0.978893166648267,1.9926783254508513,7100,1,10.141788300377137,9.441556491663068,9.44130420482413,1883.0215100435605,291.22970579494796
slope,-0.978893166648267,1.9926783254508513,7100,2,10.161587783291992,9.460222579854578,9.456715488335417,1889.8684485856343,296.8758023715415
slope,-0.978893166648267,1.9926783254508513,7100,3,10.157343097790335,9.456537949974555,9.456448903121997,1884.5506338436066,298.29395913472626
slope,-0.978893166648267,1.9926783254508513,7100,4,10.154820046711453,9.457319730841084,9.456333713073889,1883.3975716151692,299.539979786328
slope,-0.978893166648267,1.9926783254508513,7100,5,10.159430970515317,9.458475370787584,9.460941295879982,1889.6748300107365,298.5049136001433
slope,-0.978893166648267,1.9926783254508513,7100,6,10.16310585838516,9.461592268675485,9.460362655390341,1893.0607971357813,301.14706058119225
slope,-0.978893166648267,1.9926783254508513,7100,7,10.163919716171613,9.461946413991559,9.463611433685555,1891.6584560616486,299.6330763358779
slope,-0.978893166648267,1.9926783254508513,7100,8,10.13325482453407,9.437223357572122,9.439180304216592,1872.9126445926843,295.59533924933413
slope,-0.978893166648267,1.9926783254508513,7100,9,10.153994757354074,9.453674240376513,9.452688530690871,1884.8813228405586,299.7134212538226
