genre,file,reduced_sample_size,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
literature,JMBarrie_PeterPan.txt,2000,50,0.85,0,7.989349207500165,5.2602807778164,5.2191251072950635,41.83752794698163,34.41400862068966
literature,JMBarrie_PeterPan.txt,2000,100,0.8,0,7.989349207500165,6.085849233566445,5.928043798222722,74.48085288133471,52.06753246753247
literature,JMBarrie_PeterPan.txt,2000,500,0.75,0,7.989349207500165,7.258506489700876,7.1627148145335795,249.0033184944955,73.9003787878788
literature,JMBarrie_PeterPan.txt,2000,1000,0.7,0,7.989349207500165,7.690901195409919,7.54105762126599,400.18663867217765,114.59375
literature,JMBarrie_PeterPan.txt,2000,2000,0.65,0,7.989349207500165,7.989349207500165,7.989349207500165,629.0,145.89632034632032
literature,JMBarrie_PeterPan.txt,2000,50,0.85,1,8.094372089817924,5.3170098337696015,5.239271186280247,42.38936061886573,37.368224299065425
literature,JMBarrie_PeterPan.txt,2000,100,0.8,1,8.094372089817924,6.031512786925067,5.957714060015725,75.89841913148703,54.50663390663391
literature,JMBarrie_PeterPan.txt,2000,500,0.75,1,8.094372089817924,7.391935645606973,7.293432561917725,256.7967356373022,81.82614340379008
literature,JMBarrie_PeterPan.txt,2000,1000,0.7,1,8.094372089817924,7.774321936637969,7.760253838779025,414.1329633254853,112.93634259259258
literature,JMBarrie_PeterPan.txt,2000,2000,0.65,1,8.094372089817924,8.094372089817924,8.094372089817924,650.0,156.39664335664335
literature,JMBarrie_PeterPan.txt,2000,50,0.85,2,8.117510653769877,5.340558708791234,5.24046417844498,42.44633559486648,38.36893203883495
literature,JMBarrie_PeterPan.txt,2000,100,0.8,2,8.117510653769877,6.070806653478995,5.957239018904035,76.11992766868089,55.368589743589745
literature,JMBarrie_PeterPan.txt,2000,500,0.75,2,8.117510653769877,7.41128229767597,7.295709590709278,259.1830715158792,80.93792483660131
literature,JMBarrie_PeterPan.txt,2000,1000,0.7,2,8.117510653769877,7.797531556808759,7.763360130632497,418.65604786957164,115.7016865079365
literature,JMBarrie_PeterPan.txt,2000,2000,0.65,2,8.117510653769877,8.117510653769877,8.117510653769877,658.0,159.82661818181816
literature,JMBarrie_PeterPan.txt,2000,50,0.85,3,8.020897559441387,5.337287764744436,5.167708792144569,42.431222167131956,33.53395833333333
literature,JMBarrie_PeterPan.txt,2000,100,0.8,3,8.020897559441387,6.061187358965773,5.878407981260046,75.81400970532016,47.78486394557823
