genre,file,reduced_sample_size,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,0,8.078585286660743,5.306268214735782,5.2118799607491315,42.586286353263816,32.36585365853659
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,0,8.078585286660743,6.0852221277904395,5.93732950118219,75.96810543390434,50.65937859608746
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,0,8.078585286660743,7.367671712461904,7.251016963944556,252.3711499135187,68.74478487614081
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,0,8.078585286660743,7.786558809071525,7.691812890373783,405.37736541142476,105.26012585812357
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,0,8.078585286660743,8.078585286660743,8.078585286660743,640.0,150.19984035759896
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,1,7.858527509631845,5.3403589778510145,5.198455983771569,41.55738414261389,33.16188524590164
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,1,7.858527509631845,6.008667687991578,5.89498225683409,73.63144899902045,48.32409638554217
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,1,7.858527509631845,7.227664636927604,7.136294866016408,237.45802032355817,65.9032786885246
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,1,7.858527509631845,7.588253925830799,7.532184490721275,370.63720223003145,96.50619047619048
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,1,7.858527509631845,7.858527509631845,7.858527509631845,561.0,127.428125
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,2,8.183267741126999,5.261590821880508,5.215415902128432,42.52293935274766,33.22210743801653
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,2,8.183267741126999,6.130532171854547,5.94499135328045,76.37801564016353,54.04391891891892
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,2,8.183267741126999,7.434205447379007,7.278841454206505,265.07411064996006,75.29891975308641
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,2,8.183267741126999,7.855175174973762,7.716682993178719,435.294488740802,112.61284722222223
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,2,8.183267741126999,8.183267741126999,8.183267741126999,698.0,155.47303321678322
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,3,7.9679865566171735,5.271500058765274,5.205230797349609,41.942485500496716,33.58647540983607
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,3,7.9679865566171735,6.030080341488454,5.9067370143685505,74.76734282119737,51.255696202531645
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,3,7.9679865566171735,7.3205538638637595,7.202303141974506,246.77635979801954,72.02119883040935
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,3,7.9679865566171735,7.696466088132388,7.62237093482059,389.61022612360216,106.87283531409169
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,3,7.9679865566171735,7.9679865566171735,7.9679865566171735,599.0,148.49836118123173
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,4,8.136749313470727,5.3217388897228,5.160288142129444,41.99816848560527,30.672348484848484
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,4,8.136749313470727,6.031431677848618,5.885537758870864,75.38291804763332,45.943749999999994
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,4,8.136749313470727,7.317656181746197,7.296691167071417,264.0054253910047,64.62096774193549
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,4,8.136749313470727,7.811161290729427,7.7262957843225015,437.44151710321535,100.626875
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,4,8.136749313470727,8.136749313470727,8.136749313470727,705.0,139.33596743295018
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,5,8.12799657152004,5.368558708791236,5.2019109030034345,41.96318669021061,32.73770491803279
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,5,8.12799657152004,6.031764015884038,5.926707859407443,75.11253312660642,52.5
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,5,8.12799657152004,7.368870009991123,7.282924226195745,264.68207302345354,74.23319615912209
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,5,8.12799657152004,7.750484428379101,7.7403628372322535,435.2351697299268,108.9046332046332
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,5,8.12799657152004,8.12799657152004,8.12799657152004,691.0,156.21442307692308
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,6,8.067836362178207,5.302190014701166,5.156521531155352,41.48448036579397,29.017446043165467
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,6,8.067836362178207,5.94434242511146,5.866489417298937,74.25264513732866,44.25593406593406
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,6,8.067836362178207,7.373364387850145,7.210126017234421,261.47797299979504,61.736111111111114
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,6,8.067836362178207,7.715603165263937,7.640143683930769,430.53342328509547,89.86284444444445
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,6,8.067836362178207,8.067836362178207,8.067836362178207,686.0,135.0366457023061
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,7,8.205316702893874,5.2908492028466885,5.189606200436486,42.28751975050951,31.549212598425196
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,7,8.205316702893874,6.035048393478356,5.914489406441031,76.08781673410307,48.467670682730926
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,7,8.205316702893874,7.43802514575314,7.317558197150623,269.5085478267365,74.71039094650206
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,7,8.205316702893874,7.866578960573657,7.807352373872571,447.6606371301538,106.79492276887872
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,7,8.205316702893874,8.205316702893874,8.205316702893874,726.0,150.13915824915824
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,8,7.986860726617106,5.191222127790438,5.071215450141139,40.032937958860366,24.91496913580247
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,8,7.986860726617106,5.800051060589107,5.736307428688974,70.84752314601597,37.82339138848573
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,8,7.986860726617106,7.148376006131405,7.039426709961589,259.15301555162495,55.28415915915916
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,8,7.986860726617106,7.614096204015229,7.558262559707672,452.0249171704743,75.78703703703704
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,8,7.986860726617106,7.986860726617106,7.986860726617106,776.0,110.53906633906634
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,50,0.85,9,7.974605173171115,5.267248664727128,5.212380006791328,41.9212154052694,32.63739837398374
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,100,0.8,9,7.974605173171115,6.027558962097674,5.922380107603004,74.79936360133406,50.77588908981314
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,500,0.75,9,7.974605173171115,7.3133692740644305,7.193890354202302,248.02312530360024,74.48656499636891
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,1000,0.7,9,7.974605173171115,7.679263465960496,7.624729177789121,393.45673575957505,105.47631578947369
poetry,GeoffreyChaucer_TheCanterburyTales.txt,2000,2000,0.65,9,7.974605173171115,7.974605173171115,7.974605173171115,602.0,138.9557471264368
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,0,8.59328594784573,5.248926145809667,5.220455332189426,42.76587158102768,35.197447183098596
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,0,8.59328594784573,6.051113159965454,5.95381344774636,76.95041186514707,54.21739130434783
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,0,8.59328594784573,7.462671652959365,7.352037288469024,270.37668058502186,76.55057251908397
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,0,8.59328594784573,7.893168288276641,7.817768221508592,446.97794671308696,112.52053115423901
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,0,8.59328594784573,8.251764654484216,8.197603906611992,721.5570864253024,163.86265146115466
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,1,8.640321397117566,5.257261227807747,5.1909390219650415,42.390150097891876,33.16765676567657
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,1,8.640321397117566,6.077496609414889,5.908591775641679,76.29349051642701,49.69460284374302
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,1,8.640321397117566,7.432458702292401,7.274869321048828,275.1882105439144,71.1504246064623
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,1,8.640321397117566,7.887019820658482,7.744919038792038,464.18365107390974,104.3984496124031
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,1,8.640321397117566,8.295239754771323,8.133715883442392,762.150820059272,152.25849767516434
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,2,8.538451862696078,5.364029383778254,5.19396537844016,42.7201989316909,33.13923841059602
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,2,8.538451862696078,6.1066320373246565,5.914596433702747,76.81885890683655,50.51313131313132
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,2,8.538451862696078,7.4602602324024385,7.30179556976896,266.5667632084235,71.05627705627705
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,2,8.538451862696078,7.874300234715035,7.760653498054887,436.4916125588944,105.0309375
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,2,8.538451862696078,8.207072421356827,8.141626786085915,697.8063464610182,153.23598484848486
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,3,8.581856583199933,5.312558708791235,5.201209354559506,42.631095019003,33.78048986486486
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,3,8.581856583199933,6.072704209125401,5.924941756609198,77.00889279538988,49.43366174055829
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,3,8.581856583199933,7.466716345562477,7.294460130990571,271.66927345466974,73.90822963800905
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,3,8.581856583199933,7.890814953364503,7.758299293358092,446.93727665688505,106.97234042553191
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,3,8.581856583199933,8.225166057204332,8.152344607734674,716.2963727377133,161.80375417130142
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,4,8.22324112129716,5.253460958747967,5.074546407004463,41.05533625496278,25.701410256410256
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,4,8.22324112129716,5.935467328515541,5.736448140517439,73.09565849188895,36.64934306569343
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,4,8.22324112129716,7.2249997373728805,6.984682537166041,248.90570244724535,51.403628117913826
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,4,8.22324112129716,7.605554047851397,7.419467742521418,401.72789476864796,68.96940639269405
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,4,8.22324112129716,7.934936362951474,7.788647807077726,633.5838122345792,98.08252572961311
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,5,8.574156478753146,5.219797627976027,5.194650362986113,42.4795630514364,31.41619496855346
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,5,8.574156478753146,6.107245215376744,5.9231314890646445,76.5939369040098,49.880928689883916
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,5,8.574156478753146,7.453786934366053,7.3006545135802,271.01497390992716,70.27464788732394
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,5,8.574156478753146,7.887361947374451,7.766400157539263,448.9008453858497,109.19447940503433
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,5,8.574156478753146,8.214096615613613,8.166580576342845,723.5808149802539,153.42875874125872
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,6,8.258146993866605,5.261920415953268,5.202868369238795,41.94116047196585,33.05858085808581
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,6,8.258146993866605,6.039877314901666,5.904613276268506,74.72816275616857,49.70161691542288
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,6,8.258146993866605,7.3367320499130155,7.172023475678007,248.09255084551208,69.50535130718953
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,6,8.258146993866605,7.7067412703227,7.5799057163792725,394.7893218811345,101.13617643617643
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,6,8.258146993866605,7.99730959274247,7.939792859302906,611.4606401086405,139.50224593495935
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,7,8.420940099319337,5.233758527958719,5.103144733690591,41.4133578113453,26.80842245989305
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,7,8.420940099319337,5.940670431954238,5.805705824808121,74.19018815574448,39.132684824902725
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,7,8.420940099319337,7.29174790868628,7.146895890952548,262.89342278595535,53.24385964912281
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,7,8.420940099319337,7.738365877535605,7.62108174141791,436.7592189681654,77.7140503875969
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,7,8.420940099319337,8.113216155210415,8.018108463918265,705.9239242268039,111.09381868131868
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,8,8.212276993552772,5.205660689688186,5.082002053565582,41.15084682488268,25.422391857506362
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,8,8.212276993552772,5.949181000573556,5.750190937480495,73.13985318997966,37.051111111111105
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,8,8.212276993552772,7.2506852293915145,6.993005207243288,247.37064054916084,51.979166666666664
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,8,8.212276993552772,7.6317473465699255,7.419598208005402,398.50999327586345,67.43530201342281
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,8,8.212276993552772,7.866954236547512,7.780466271996544,626.171141342505,95.2831746031746
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,50,0.85,9,8.603154054902,5.3220684837955625,5.2198167766374794,42.90370866607152,32.395469255663436
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,100,0.8,9,8.603154054902,6.0976355749023075,5.966747500177667,77.2762444604819,51.95569948186528
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,500,0.75,9,8.603154054902,7.442868139813318,7.3488879815509405,269.57268727181196,76.55916030534351
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,1000,0.7,9,8.603154054902,7.901964052801802,7.809530311077827,445.3168355567872,117.74160206718346
poetry,GeoffreyChaucer_TheCanterburyTales.txt,5000,2000,0.65,9,8.603154054902,8.270279799852576,8.193626199182763,721.2530928525447,172.73126765776325
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,0,8.831240352669173,5.308229114718475,5.202735140063354,42.54962783113684,34.20743603411514
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,0,8.831240352669173,6.064613280930994,5.926210841782041,76.77075288051344,52.13029315960912
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,500,0.75,0,8.831240352669173,7.481960019838823,7.325760087624395,277.3861296864907,75.49090375586854
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,1000,0.7,0,8.831240352669173,7.916563747926875,7.814084612489085,466.8212559089473,109.6065306122449
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,2000,0.65,0,8.831240352669173,8.306759625698433,8.22511520067192,769.2329987511637,160.3713244680851
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,1,8.744065886524938,5.266719339714148,5.1639975683494095,42.39579953727708,30.343560606060606
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,1,8.744065886524938,6.074551093327382,5.872697244726913,76.65310988157178,46.778231292517006
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,500,0.75,1,8.744065886524938,7.431799348840906,7.212771467564609,272.71568600421125,66.73471354166666
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,1000,0.7,1,8.744065886524938,7.874695495826538,7.672240285559838,453.12886283582174,94.87121973049575
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,2000,0.65,1,8.744065886524938,8.241033295221207,8.069378270369679,738.263383231784,140.91861598440545
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,2,8.789523107737423,5.266268214735781,5.18602764110159,42.73990838468195,32.3476861167002
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,2,8.789523107737423,6.131642650057608,5.90896309517583,77.25351460010737,47.49187735341581
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,500,0.75,2,8.789523107737423,7.489958218479401,7.287269204185221,274.32280439145114,72.97646103896103
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,1000,0.7,2,8.789523107737423,7.933845427310975,7.758833865555663,456.0291053387598,104.11592356687899
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,2000,0.65,2,8.789523107737423,8.28281893666683,8.158271613558277,743.1627039143746,155.55059565962307
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,3,8.579632219197475,5.1549387088902865,5.1066771237502415,41.565005501963164,26.678035714285716
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,3,8.579632219197475,6.03002593442787,5.8060816507974655,74.39280894517556,39.186898954703835
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,500,0.75,3,8.579632219197475,7.346413646560924,7.1446361019569355,262.6905433460004,54.588006756756755
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,1000,0.7,3,8.579632219197475,7.781619809352193,7.6001621502923555,437.2662867830032,77.65834368530021
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,2000,0.65,3,8.579632219197475,8.112642025143069,7.984328988572796,711.7824166931008,111.08432626705653
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,4,8.793940841180587,5.316758439731455,5.207853976918089,42.675407025422224,33.952542372881354
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,4,8.793940841180587,6.085312890905673,5.9291668641117985,76.95364580611582,52.092694276407634
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,500,0.75,4,8.793940841180587,7.484010039062646,7.31486531069515,274.4968778848334,73.78188073394496
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,1000,0.7,4,8.793940841180587,7.912164017468726,7.785619450414859,458.5022189519771,109.07159404302261
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,2000,0.65,4,8.793940841180587,8.290448556343947,8.185137451228998,749.9310520002443,159.0238081145071
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,5,8.527203835008159,5.293990283760946,5.097445528786651,41.561631281688776,26.989033613445375
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,5,8.527203835008159,6.028906518949106,5.771394289930226,74.46348200605829,39.12898686679174
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,500,0.75,5,8.527203835008159,7.353701940566597,7.054551090134055,260.65104434440366,54.49247881355932
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,1000,0.7,5,8.527203835008159,7.7671669980168785,7.485818911660077,427.9807876259839,74.06518817204301
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,2000,0.65,5,8.527203835008159,8.066477697846612,7.841509836793081,686.4275133027368,106.22839912280702
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,6,8.798520014905417,5.345539158782581,5.209309650808894,42.95067973960653,34.333369098712446
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,6,8.798520014905417,6.091710325586537,5.933095027777263,77.64735948435654,50.99702760084925
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,500,0.75,6,8.798520014905417,7.538867064769367,7.310598563512538,275.1492726967122,74.36304012345678
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,1000,0.7,6,8.798520014905417,7.914581766336044,7.779267267546242,455.92989116884314,107.6881711409396
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,2000,0.65,6,8.798520014905417,8.298442054244543,8.165311762807224,738.430499042933,164.0819407473134
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,7,8.805238189400889,5.3367584397314545,5.227545106777773,42.630490933812084,35.50222222222222
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,7,8.805238189400889,6.195551721863201,5.960356982931723,76.9124601821415,56.36519298245614
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,500,0.75,7,8.805238189400889,7.459758056127048,7.355595584504745,277.02285192051806,82.11111111111111
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,1000,0.7,7,8.805238189400889,7.935720200335339,7.822526526858355,464.19427911546416,120.96015037593986
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,2000,0.65,7,8.805238189400889,8.290793931884954,8.206829738483696,756.7226253909874,178.4914814814815
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,50,0.85,8,8.75572151151463,5.349539158782582,5.215596698599536,42.83817526652087,32.801050204918035
poetry,GeoffreyChaucer_TheCanterburyTales.txt,8000,100,0.8,8,8.75572151151463,6.061928812920419,5.952997776299798,77.12927598643077,51.98506493506493
