slope,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
-1.68,50,0.84,0,8.091157470352186,5.217539158782581,5.321546888020213,42.352764970023316,48.28446570972886
-1.68,100,0.78,0,8.091157470352186,6.040176746232822,6.052765956945942,74.49108200771234,80.34976800976801
-1.68,500,0.72,0,8.091157470352186,7.223189614334399,7.258741875576801,228.3435275602633,111.84177777777778
-1.68,1000,0.66,0,8.091157470352186,7.58376247580122,7.600007609798705,351.5335409252041,162.08111373997343
-1.68,2000,0.6,0,8.091157470352186,7.847732862632691,7.863117042646371,532.3452886485428,217.7193236714976
-1.68,50,0.84,1,8.138304488683108,5.349738889722801,5.335051521960617,42.57781755717551,53.70967741935484
-1.68,100,0.78,1,8.138304488683108,5.9962605992719284,6.082259394055847,75.14973949609806,83.62115555555556
-1.68,500,0.72,1,8.138304488683108,7.267662365685183,7.295543757939158,232.43767060251614,121.30859437751003
-1.68,1000,0.66,1,8.138304488683108,7.635138113617501,7.638543301189059,358.432206594793,171.46762277270753
-1.68,2000,0.6,1,8.138304488683108,7.923507467469376,7.897395068199235,540.337852420684,232.32007575757572
-1.68,50,0.84,2,8.083470512229097,5.2995782587998885,5.313483409351407,42.283729050276236,48.10442307692308
-1.68,100,0.78,2,8.083470512229097,6.069654496375143,6.048652496551061,74.36636043945622,74.41422222222222
-1.68,500,0.72,2,8.083470512229097,7.278219309310478,7.2764440206226135,228.50258236942872,113.92642805055907
-1.68,1000,0.66,2,8.083470512229097,7.605020765886569,7.613280008144759,351.88884881337503,161.91626045400238
-1.68,2000,0.6,2,8.083470512229097,7.848264739400153,7.862883544334677,531.3502303545275,213.27584480600754
-1.68,50,0.84,3,8.080320194213384,5.277287764744435,5.3124230165853685,42.33509475441326,47.08275430359937
-1.68,100,0.78,3,8.080320194213384,6.022692802777458,6.051756198685332,74.49362693095607,75.52292731829573
-1.68,500,0.72,3,8.080320194213384,7.296078209882969,7.266141488975246,228.58444908926705,112.85435393258426
-1.68,1000,0.66,3,8.080320194213384,7.618220285883861,7.609954653613848,350.45661818997866,162.08783751493428
-1.68,2000,0.6,3,8.080320194213384,7.856029834496409,7.86204992760457,526.2433793149136,219.41922196796338
-1.68,50,0.84,4,8.115716399691046,5.318268214735782,5.329320352194092,42.5536921120065,49.18393495934959
-1.68,100,0.78,4,8.115716399691046,6.040611858780183,6.072127257052413,75.0519228980791,80.75134476190475
-1.68,500,0.72,4,8.115716399691046,7.278964629052881,7.3017247361399935,230.0161026762194,117.61883720930231
-1.68,1000,0.66,4,8.115716399691046,7.631039974465672,7.6513301847377955,353.17017535174443,163.87596774193548
-1.68,2000,0.6,4,8.115716399691046,7.866850850038093,7.928415833043082,532.4565379713595,222.468115942029
-1.68,50,0.84,5,8.131547806374122,5.300758439731455,5.316976399890275,42.577918381419295,47.43127962085308
-1.68,100,0.78,5,8.131547806374122,5.957155334103767,6.062757123288081,75.2100058980686,75.82345864661654
-1.68,500,0.72,5,8.131547806374122,7.314023690193984,7.304059069776994,233.45971756244722,114.54411363636363
-1.68,1000,0.66,5,8.131547806374122,7.663232066007296,7.643650032463189,357.95660510819494,164.23961806875997
-1.68,2000,0.6,5,8.131547806374122,7.884087171765292,7.874783840854272,532.6212743299859,238.6721044369165
-1.68,50,0.84,6,8.1006512603638,5.307048933786907,5.317154092220659,42.50906573983724,48.88839024390244
-1.68,100,0.78,6,8.1006512603638,6.025644677257182,6.052515769347078,74.85910130797443,77.8709257208482
-1.68,500,0.72,6,8.1006512603638,7.297686533908937,7.25912446659056,229.07275624623728,114.86681818181819
-1.68,1000,0.66,6,8.1006512603638,7.62922195446875,7.585875506126076,351.7166800113869,162.01253537068476
