genre,file,reduced_sample_size,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,0,7.952474505744828,5.2522807778164005,5.190327467775739,41.30864759569732,32.5218931475029
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,0,7.952474505744828,5.946368256660422,5.897682968451992,73.3469763110613,48.00963855421687
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,0,7.952474505744828,7.245702403713596,7.179509040765441,248.81572621605625,69.78947368421052
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,0,7.952474505744828,7.637661742845028,7.58557682272897,404.6372007497464,101.05255172413794
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,0,7.952474505744828,7.952474505744828,7.952474505744828,641.0,144.3017857142857
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,1,7.88704988570584,5.215500058765274,5.176230705108623,40.98554823198806,31.1796875
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,1,7.88704988570584,5.918793550089825,5.88139156517518,72.7895266914952,48.024096385542165
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,1,7.88704988570584,7.19032382851109,7.17685129860167,245.36270799092375,68.95689655172414
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,1,7.88704988570584,7.600653805813176,7.604151367351092,394.5974766219169,100.03375
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,1,7.88704988570584,7.88704988570584,7.88704988570584,614.0,142.39285714285714
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,2,7.9881317458086105,5.207216639865121,5.157788491991066,41.27930772869373,30.444776119402984
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,2,7.9881317458086105,5.973496774494063,5.862829583869464,73.64512917535797,44.276923076923076
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,2,7.9881317458086105,7.208441661929402,7.17352252935385,253.59673558345543,62.62890625
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,2,7.9881317458086105,7.659237614699649,7.607890367834443,415.3470080154169,90.84698412698413
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,2,7.9881317458086105,7.9881317458086105,7.9881317458086105,661.0,127.79140625
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,3,8.037779151724049,5.272558708791235,5.180511802420663,41.581936253649765,30.78153846153846
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,3,8.037779151724049,5.932323668717798,5.8949123899843485,74.49736297308026,47.87857142857143
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,3,8.037779151724049,7.338912550497637,7.249847214361926,258.95208365510257,72.02261904761905
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,3,8.037779151724049,7.726786251335701,7.719647172064284,418.538118579565,98.8048780487805
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,3,8.037779151724049,8.037779151724049,8.037779151724049,648.0,145.365625
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,4,7.992063528579934,5.310765514886756,5.193643248418395,42.15677307489869,31.9062015503876
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,4,7.992063528579934,5.98001008707604,5.907889694868775,75.24562729153304,49.44065040650407
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,4,7.992063528579934,7.332776585603386,7.232322625876039,248.5234592983719,70.72149122807018
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,4,7.992063528579934,7.7170963973371425,7.703568118801739,390.2546030165248,106.64059829059828
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,4,7.992063528579934,7.992063528579934,7.992063528579934,592.0,140.51651563753006
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,5,8.078218000608448,5.212731902794766,5.208817956989313,41.65894702329534,36.01936936936937
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,5,8.078218000608448,5.933687403079406,5.923814173984761,74.78848968703623,53.24213333333333
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,5,8.078218000608448,7.3094777580295185,7.259774716631902,262.0947674489449,78.9673030615755
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,5,8.078218000608448,7.760593850928752,7.669413129137298,428.49335048754386,112.40488095238095
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,5,8.078218000608448,8.078218000608448,8.078218000608448,675.0,170.52735264227644
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,6,8.01176300118624,5.23042320402956,5.196456344505645,41.41182210880501,33.799579831932775
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,6,8.01176300118624,5.903084044145278,5.906719267028718,73.96136226504635,51.58342490842491
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,6,8.01176300118624,7.2931205952772755,7.235197017414945,255.71862082950952,72.31020408163265
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,6,8.01176300118624,7.65993730580964,7.680143936128753,416.73179125425105,103.7725
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,6,8.01176300118624,8.01176300118624,8.01176300118624,661.0,156.46383484162897
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,7,7.896929832253635,5.222771002812072,5.184721164624056,41.20260680003316,30.899224806201552
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,7,7.896929832253635,5.985129502554804,5.892186197118108,73.1540694278133,48.348127053669224
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,7,7.896929832253635,7.22959718099578,7.139627234597839,244.56905422011567,63.17903645833333
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,7,7.896929832253635,7.603262086119523,7.5263657547127965,389.62757899238204,93.3964221824687
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,7,7.896929832253635,7.896929832253635,7.896929832253635,605.0,134.1370816993464
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,8,8.078176946474194,5.273539158782581,5.184095154535085,41.40029681317068,32.518699186991874
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,8,8.078176946474194,5.941538618474029,5.896733450661656,74.5377778613756,49.079756097560974
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,8,8.078176946474194,7.332665457015689,7.221095537123666,264.2347200254914,74.73691626409017
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,8,8.078176946474194,7.753119029376238,7.62559125334516,436.3377977682451,109.07099099099099
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,8,8.078176946474194,8.078176946474194,8.078176946474194,699.0,169.22774224806201
literature,RobertStevenson_TreasureIsland.txt,2000,50,0.85,9,7.965804565674578,5.2205266839292275,5.16447693216305,40.95804473595042,30.88
literature,RobertStevenson_TreasureIsland.txt,2000,100,0.8,9,7.965804565674578,5.959042164996168,5.87541007954102,74.03614677830966,49.565432098765434
literature,RobertStevenson_TreasureIsland.txt,2000,500,0.75,9,7.965804565674578,7.211962088711793,7.1790345713187795,258.7913738487132,74.6549823633157
literature,RobertStevenson_TreasureIsland.txt,2000,1000,0.7,9,7.965804565674578,7.643569771622394,7.589624589352889,418.0638435941005,111.95555555555556
literature,RobertStevenson_TreasureIsland.txt,2000,2000,0.65,9,7.965804565674578,7.965804565674578,7.965804565674578,646.0,162.08454054054053
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,0,8.416184152949466,5.201842215918652,5.178862715301927,40.9963592754425,32.3083870967742
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,0,8.416184152949466,5.988309518407196,5.885999732580902,73.63373050299208,50.746337926033355
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,0,8.416184152949466,7.28668243389464,7.220550174159755,266.36183168760795,74.77055555555555
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,0,8.416184152949466,7.759161493139961,7.664919784893521,445.96646683976303,108.19081133919843
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,0,8.416184152949466,8.053038106917656,8.039595735113751,721.5101067209113,165.6511034047919
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,1,8.449531912276477,5.242120146893488,5.169383888706534,41.390964050465705,30.869367283950616
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,1,8.449531912276477,5.985541304929179,5.8837432833881795,74.80800428427246,47.21044992743106
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,1,8.449531912276477,7.326505076015918,7.223703941956709,269.2214557312538,72.73278985507247
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,1,8.449531912276477,7.7619631083647125,7.676676356710038,445.1721739041386,107.75698924731182
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,1,8.449531912276477,8.132224668284923,8.057214375058122,711.6117455565785,159.74312169312168
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,2,8.31782571653901,5.286268214735782,5.168606735734253,41.591210172390596,30.591920731707315
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,2,8.31782571653901,5.954948528008247,5.86721015311235,74.52662693449126,45.410407239819
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,2,8.31782571653901,7.333601655888465,7.154627239042801,255.89631945302554,67.12832463335819
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,2,8.31782571653901,7.6926415750038855,7.587091216580077,413.3899931838902,97.8616504854369
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,2,8.31782571653901,8.017609760687664,7.98165589364529,648.1239184360489,135.3182155516172
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,3,8.49371061984123,5.1899582588989395,5.163189817224634,41.39009293608587,30.53211009174312
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,3,8.49371061984123,5.992031126969681,5.876623703536872,74.81394963570874,47.089719626168225
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,3,8.49371061984123,7.3701455093521755,7.214300953829153,271.4258907514602,74.20895943562611
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,3,8.49371061984123,7.799260756604829,7.672707735740751,453.0108000043865,111.48516483516484
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,3,8.49371061984123,8.174360780550213,8.053194082403651,733.6575804928317,164.67313404050148
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,4,8.401282250892676,5.235300327825053,5.1847390653497945,41.64922455922173,32.96816259398496
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,4,8.401282250892676,5.940700594695843,5.895545090999752,74.93824822662218,50.451741293532336
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,4,8.401282250892676,7.39231723271776,7.228474895701654,263.4765499145936,74.87777777777778
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,4,8.401282250892676,7.740410764164968,7.683405071600871,430.5265493188833,104.97354166666668
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,4,8.401282250892676,8.073140001558116,8.055264303449327,679.9071493829076,157.1569080528846
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,5,8.49506130925332,5.230887045792359,5.187772460678053,41.786466505764174,31.89776357827476
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,5,8.49506130925332,6.017811720779121,5.8996880467329955,75.53149218262271,50.233835845896145
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,5,8.49506130925332,7.359698597221767,7.236511690206441,269.6379765392428,73.08029197080292
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,5,8.49506130925332,7.790948199384563,7.687624964575645,445.8312405053336,105.73079887218046
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,5,8.49506130925332,8.175372438346475,8.06258510722493,715.7131900471728,156.29155405405405
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,6,8.409363542455225,5.2889261458096675,5.164778735248949,41.13131077746675,31.14634287925697
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,6,8.409363542455225,5.885067314951191,5.861484209730165,73.83102895981187,48.11733333333333
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,6,8.409363542455225,7.302384548610296,7.156748362710747,265.3463199660898,68.83801369863012
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,6,8.409363542455225,7.669653354006857,7.589079069371095,441.8924865403461,101.7399797979798
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,6,8.409363542455225,8.086335675761722,7.997796440324886,711.803960712722,149.865282284231
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,7,8.41780218844775,5.285139696902142,5.16147762348328,41.57718604115872,31.390937499999996
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,7,8.41780218844775,5.973009293461049,5.862418559667625,75.10702906468889,49.607881773399015
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,7,8.41780218844775,7.297333479181082,7.1729626056273625,265.91679132146606,70.00056332556332
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,7,8.41780218844775,7.7402718405963835,7.611566620568802,436.39998455026364,104.3855811403509
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,7,8.41780218844775,8.089290632062248,7.984910883121223,691.7562186949224,150.95485074626868
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,8,8.420034739373357,5.224977808907594,5.1618595133771095,41.508901599672164,31.28419642857143
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,8,8.420034739373357,5.9365044206776725,5.860265700321407,75.02122891963482,49.29047619047619
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,8,8.420034739373357,7.2886246850057805,7.182156485218115,266.3866771181893,70.4354736172918
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,8,8.420034739373357,7.746604181806721,7.618131399629017,437.8359495517663,102.38673469387754
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,8,8.420034739373357,8.088294515214141,7.989088089040363,695.5209026560981,150.70395748530078
literature,RobertStevenson_TreasureIsland.txt,5000,50,0.85,9,8.362815415847447,5.247751452803419,5.179783136755868,41.83684708866705,31.0594427244582
literature,RobertStevenson_TreasureIsland.txt,5000,100,0.8,9,8.362815415847447,6.02461119622391,5.885655629014256,75.05938987509838,47.50666892349358
literature,RobertStevenson_TreasureIsland.txt,5000,500,0.75,9,8.362815415847447,7.323705774757225,7.17946057691125,258.4218529985749,69.50391389432485
literature,RobertStevenson_TreasureIsland.txt,5000,1000,0.7,9,8.362815415847447,7.727038647480754,7.589632745220508,417.65528733273163,101.62471428571428
literature,RobertStevenson_TreasureIsland.txt,5000,2000,0.65,9,8.362815415847447,8.07208247321601,7.9249957410230785,655.9601929418855,145.5334075036757
literature,RobertStevenson_TreasureIsland.txt,8000,50,0.85,0,8.545897120124126,5.315829652838035,5.187650810481397,41.76321448533157,31.91751497005988
literature,RobertStevenson_TreasureIsland.txt,8000,100,0.8,0,8.545897120124126,5.981157912987252,5.8940404742341395,75.12201358675264,48.503181818181815
