slope,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
-1.46,50,0.84,0,4.466330972173234,3.2622748790006177,3.354753246580127,19.548297504671023,10.127781155015198
-1.46,100,0.78,0,4.466330972173234,3.7115870729812457,3.652072546731327,31.374839147402145,10.54228375527426
-1.46,500,0.72,0,4.466330972173234,4.124443842551455,4.115271925826329,90.9481746060589,10.96358918128655
-1.46,1000,0.66,0,4.466330972173234,4.25218119373933,4.251889481996651,142.97443639905129,12.312972085385878
-1.46,2000,0.6,0,4.466330972173234,4.360984801112255,4.374710937067522,223.96473643043916,14.666588465298142
-1.46,50,0.84,1,4.457948380996842,3.2518272806716966,3.340073540843917,19.523476369688137,10.16410986775178
-1.46,100,0.78,1,4.457948380996842,3.6486880128037398,3.6323090516461294,31.38175703514327,10.469089005235602
-1.46,500,0.72,1,4.457948380996842,4.131228154410598,4.120976941995865,91.44178147134204,10.856720955483171
-1.46,1000,0.66,1,4.457948380996842,4.219645565329269,4.270916248690158,143.17788903285572,12.135325242718446
-1.46,2000,0.6,1,4.457948380996842,4.373263981865756,4.392242312483634,223.14726787355895,14.514202898550726
-1.46,50,0.84,2,4.510297633302258,3.420696732556948,3.389426669099442,19.745020575861172,10.173407041024149
-1.46,100,0.78,2,4.510297633302258,3.7598512711379817,3.685989505057912,31.67167072138928,10.587627118644066
-1.46,500,0.72,2,4.510297633302258,4.230100522521568,4.148362853841043,92.90569940165568,11.011788546255506
-1.46,1000,0.66,2,4.510297633302258,4.330706020078482,4.275558689451204,145.56658318346666,12.488880565959217
-1.46,2000,0.6,2,4.510297633302258,4.4077523611063505,4.387737875782206,225.3566766822321,15.032032032032033
-1.46,50,0.84,3,4.493679580486762,3.361126514524699,3.365626259279336,19.68539259456535,10.077056451612904
-1.46,100,0.78,3,4.493679580486762,3.5499685609661924,3.665294154150909,31.562806902510697,10.452343096234308
-1.46,500,0.72,3,4.493679580486762,4.139212142587278,4.1304908081735405,92.23735051964817,10.845466377440347
-1.46,1000,0.66,3,4.493679580486762,4.320872303778031,4.264639122020046,145.602716194402,12.33564734895191
-1.46,2000,0.6,3,4.493679580486762,4.371280791180314,4.366813976815738,229.0348891228436,14.75899705014749
-1.46,50,0.84,4,4.505673687931602,3.6000261729720897,3.3460525127508207,19.65054875788614,10.17877800407332
-1.46,100,0.78,4,4.505673687931602,3.6717219616596792,3.647278174040621,31.68829143705408,10.53795574288725
-1.46,500,0.72,4,4.505673687931602,4.182916787889112,4.134731324717523,94.63495075115983,11.029437086092715
-1.46,1000,0.66,4,4.505673687931602,4.25857060770883,4.2811500429946125,150.14328837304316,12.493982521847688
-1.46,2000,0.6,4,4.505673687931602,4.419698880546463,4.398588076321083,235.16524623966998,14.86288261515602
-1.46,50,0.84,5,4.441609768347772,3.2063538165777636,3.338224128506851,19.252118303706567,10.102689585439837
-1.46,100,0.78,5,4.441609768347772,3.492811483957765,3.637751078349913,30.8653027905129,10.443991640543365
-1.46,500,0.72,5,4.441609768347772,4.0686953638005185,4.1040501485839185,91.1027598785845,10.817720057720058
-1.46,1000,0.66,5,4.441609768347772,4.209376201388139,4.251484343024971,145.08129809930733,12.1436695018226
-1.46,2000,0.6,5,4.441609768347772,4.348546744137224,4.393229697527678,228.52105684605908,14.349210903873745
-1.46,50,0.84,6,4.3772073807037755,3.417116167739588,3.2728863000386137,19.068054887742413,10.107745197168859
-1.46,100,0.78,6,4.3772073807037755,3.4901815916952517,3.5665421704862057,30.64507944011018,10.443777429467085
-1.46,500,0.72,6,4.3772073807037755,4.064000113412517,4.036057826092534,89.48044265656148,10.736928034371644
-1.46,1000,0.66,6,4.3772073807037755,4.162392692571532,4.160146545311254,139.83323969560763,11.807194018103107
-1.46,2000,0.6,6,4.3772073807037755,4.254920141303846,4.240078449157379,218.45560387534167,13.836514522821576
-1.46,50,0.84,7,4.501809924794286,3.299674058736174,3.3670240603541544,19.583592902042408,10.112348178137651
-1.46,100,0.78,7,4.501809924794286,3.519356198413336,3.664630585158916,31.480378529755686,10.496848739495798
-1.46,500,0.72,7,4.501809924794286,4.215066278822825,4.144127532745577,92.11120570854757,10.982263736263738
-1.46,1000,0.66,7,4.501809924794286,4.276554251483676,4.286966881580245,145.76862870887888,12.16080291970803
-1.46,2000,0.6,7,4.501809924794286,4.400225836713087,4.389450439564971,231.74889679535877,14.612457420924574
-1.46,50,0.84,8,4.520090343279348,3.3889153857916248,3.3610689432049154,19.608863210598894,10.125025329280646
-1.46,100,0.78,8,4.520090343279348,3.7806810280248593,3.667542531026958,31.615329846937907,10.545337552742616
-1.46,500,0.72,8,4.520090343279348,4.134074296435694,4.165008804122937,94.12017794930145,10.961622807017545
-1.46,1000,0.66,8,4.520090343279348,4.334610468937952,4.306719369208972,149.6407450245282,12.281122031122031
-1.46,2000,0.6,8,4.520090343279348,4.393402051993254,4.411059001714367,236.06186511319416,14.601167883211678
-1.46,50,0.84,9,4.38807556961747,3.263828081101795,3.291330266004246,19.02814211575161,10.14661257606491
-1.46,100,0.78,9,4.38807556961747,3.5453408897036525,3.569929212659514,30.37692502740117,10.469665271966527
-1.46,500,0.72,9,4.38807556961747,4.016295389433637,4.022451353243368,89.16576696594251,10.951754385964913
-1.46,1000,0.66,9,4.38807556961747,4.20478563293765,4.16539542893315,141.99456809976246,12.084035829307568
-1.46,2000,0.6,9,4.38807556961747,4.267518353152967,4.273325666835398,225.43072829678118,14.23740793425004
-1.46,50,0.84,10,4.526228330165025,3.393856597040221,3.386999705405803,19.89506246513677,10.135902636916835
-1.46,100,0.78,10,4.526228330165025,3.8248400303519703,3.6927745761490565,31.989932455435518,10.572486772486773
-1.46,500,0.72,10,4.526228330165025,4.1665237090746485,4.160389530544638,92.49051496926262,10.958335158817086
-1.46,1000,0.66,10,4.526228330165025,4.27608552328451,4.289959490745442,144.37646183106276,12.136213592233009
-1.46,2000,0.6,10,4.526228330165025,4.4405291667619995,4.40685718309029,224.35812168247318,14.694117647058823
-1.46,50,0.84,11,4.4693733414418935,3.49113717203286,3.3528332791829474,19.428122247466067,10.146680203045685
-1.46,100,0.78,11,4.4693733414418935,3.539804498227265,3.6483996426757312,31.112132950443094,10.567233967582803
-1.46,500,0.72,11,4.4693733414418935,4.142704045639063,4.122206219866786,91.05621520068564,10.979202341748994
-1.46,1000,0.66,11,4.4693733414418935,4.2210816036359695,4.269951215788786,143.5995991020121,12.316028325123153
-1.46,2000,0.6,11,4.4693733414418935,4.367228513154304,4.38459757647784,226.482846504989,14.689329417523249
-1.46,50,0.84,12,4.414687955520886,3.3917275509263605,3.320614481608186,19.318717662340138,10.103943377148635
-1.46,100,0.78,12,4.414687955520886,3.759775023066678,3.6174340937181224,30.93826248385497,10.413388888888887
-1.46,500,0.72,12,4.414687955520886,4.047656019521254,4.090051507355993,88.89599832690723,10.795896328293736
-1.46,1000,0.66,12,4.414687955520886,4.219650003339494,4.222327001843628,138.35013399820866,11.987712574850299
-1.46,2000,0.6,12,4.414687955520886,4.318293349248728,4.315533376020588,213.96026198116337,14.15871104815864
-1.46,50,0.84,13,4.517664565064072,3.490064796770878,3.3552408345327,19.832428462115328,10.162075279755848
-1.46,100,0.78,13,4.517664565064072,3.7574977863437455,3.6567144221016465,31.97165318556078,10.4900314795383
-1.46,500,0.72,13,4.517664565064072,4.1283787984052704,4.152786929287957,94.49326985791612,10.889615105301381
-1.46,1000,0.66,13,4.517664565064072,4.301506431480138,4.2946293640863775,149.23416346974878,12.3799900990099
-1.46,2000,0.6,13,4.517664565064072,4.385321954088195,4.409042018027867,234.40582140110996,14.795562130177514
-1.46,50,0.84,14,4.5860323161622825,3.6588879643275227,3.4064632809372286,20.067106458932237,10.158373983739837
-1.46,100,0.78,14,4.5860323161622825,3.6972189330816656,3.7103665595448154,32.37965950364063,10.60656779661017
-1.46,500,0.72,14,4.5860323161622825,4.1969710171103785,4.205865390892084,95.95482042974683,10.997799779977997
-1.46,1000,0.66,14,4.5860323161622825,4.331337857202451,4.360808399464325,151.48905265123327,12.296981595092026
-1.46,2000,0.6,14,4.5860323161622825,4.490249400936021,4.5037895916329775,237.00404305520064,14.961890547263682
-1.46,50,0.84,15,4.586148364973707,3.328770120166017,3.413810963727948,20.014257221374077,10.127213779128672
-1.46,100,0.78,15,4.586148364973707,3.75711560653479,3.7181520572599673,32.1727843479884,10.542760800842993
-1.46,500,0.72,15,4.586148364973707,4.208629375349055,4.207615152938887,94.91062854147091,11.067403314917128
-1.46,1000,0.66,15,4.586148364973707,4.3755773559789715,4.350964033447964,150.1212832132018,12.590680100755668
-1.46,2000,0.6,15,4.586148364973707,4.453594341928742,4.4679504078912675,236.70979921895707,15.297459349593495
-1.46,50,0.84,16,4.4578029923308735,3.4169679490838916,3.3464594251518998,19.467041793356127,10.076491935483872
-1.46,100,0.78,16,4.4578029923308735,3.7082022048229,3.6424742971681767,31.219521792376494,10.445663531870428
