slope,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
-1.0526315789473684,50,0.84,0,9.4293533576305,5.403777989740108,5.3592621656900565,43.7783234358112,65.98996699669966
-1.0526315789473684,100,0.78,0,9.4293533576305,6.156106878425144,6.158410113067075,80.72151626176102,119.15249206349206
-1.0526315789473684,500,0.72,0,9.4293533576305,7.681789620160357,7.710887856564828,309.8257093016643,208.8375625
-1.0526315789473684,1000,0.66,0,9.4293533576305,8.2348772568069,8.234871473216398,537.6797787059464,348.2626867816092
-1.0526315789473684,2000,0.6,0,9.4293533576305,8.676402484119876,8.672373346350641,916.080408286882,590.8672390037095
-1.0526315789473684,50,0.84,1,9.42901561867814,5.396358977851016,5.3658535039704445,43.740951688639605,68.78730813287514
-1.0526315789473684,100,0.78,1,9.42901561867814,6.1832941345120105,6.162664056055502,80.56421019855085,119.98994011976048
-1.0526315789473684,500,0.72,1,9.42901561867814,7.691795151202625,7.706245721161792,309.7955172705492,205.2410924369748
-1.0526315789473684,1000,0.66,1,9.42901561867814,8.24651940027002,8.233706953411069,538.529362390051,341.5567642526964
-1.0526315789473684,2000,0.6,1,9.42901561867814,8.695227172342111,8.69130954484326,917.4009981548654,561.0854280510018
-1.0526315789473684,50,0.84,2,9.444985905854452,5.313738889722802,5.35918601218266,43.85896542356054,66.88204236343367
-1.0526315789473684,100,0.78,2,9.444985905854452,6.16183362109027,6.161727140322201,80.87884841766828,122.3989861310378
-1.0526315789473684,500,0.72,2,9.444985905854452,7.741898844719193,7.72092926938612,310.57007537260705,211.29263157894732
-1.0526315789473684,1000,0.66,2,9.444985905854452,8.214206026269125,8.252165267403115,538.8619270544225,358.2277571428571
-1.0526315789473684,2000,0.6,2,9.444985905854452,8.666670056681001,8.700348528679108,917.215378049094,593.2807958477508
-1.0526315789473684,50,0.84,3,9.423555642623986,5.394268214735782,5.345831568101134,43.661754860332174,60.85714285714285
-1.0526315789473684,100,0.78,3,9.423555642623986,6.130000102878908,6.146375288054625,80.55904291905247,110.78734806629834
-1.0526315789473684,500,0.72,3,9.423555642623986,7.699169681077684,7.695794631923634,310.2984286407628,198.29745608245037
-1.0526315789473684,1000,0.66,3,9.423555642623986,8.217911809584262,8.225716046946648,538.4177672139775,336.54125672514624
-1.0526315789473684,2000,0.6,3,9.423555642623986,8.656051989881183,8.671636494950224,916.009183252482,562.5222440087146
-1.0526315789473684,50,0.84,4,9.376726199982706,5.330319877833708,5.3417387119261015,43.46675127043765,60.90548780487805
-1.0526315789473684,100,0.78,4,9.376726199982706,6.103145514985807,6.131617577034964,79.97474184004479,106.5332104863222
-1.0526315789473684,500,0.72,4,9.376726199982706,7.692873866706876,7.653934947905625,307.47448152909976,192.8250909090909
-1.0526315789473684,1000,0.66,4,9.376726199982706,8.199238318485301,8.1763796002633,534.6105941721644,319.0715126319888
-1.0526315789473684,2000,0.6,4,9.376726199982706,8.650931860612403,8.624215577985732,910.5601505833168,529.6936791740115
-1.0526315789473684,50,0.84,5,9.432551919747365,5.430597808808543,5.3453751347505625,43.6272874737542,60.63090909090909
-1.0526315789473684,100,0.78,5,9.432551919747365,6.164213819050555,6.140754043039544,80.38214484151256,112.77648314606743
-1.0526315789473684,500,0.72,5,9.432551919747365,7.689753684944341,7.691975126919335,310.6845611977148,194.59232656663724
-1.0526315789473684,1000,0.66,5,9.432551919747365,8.238004399646954,8.228065579546096,540.8530352927063,345.55347216173766
-1.0526315789473684,2000,0.6,5,9.432551919747365,8.703158650048096,8.6863268882353,922.6667891901952,558.6890277777778
-1.0526315789473684,50,0.84,6,9.463755692833216,5.392758439731455,5.353849346501541,43.78122103650541,64.31225437656305
-1.0526315789473684,100,0.78,6,9.463755692833216,6.229233369059208,6.154710964053703,80.82128396260464,118.44452662721892
-1.0526315789473684,500,0.72,6,9.463755692833216,7.678569702777816,7.714576005331531,311.8914677218109,205.55189795918363
