type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,4.591832462309311,7100,0,9.95095564011498,9.301647099157144,9.304712712778455,1731.7593367737577,258.0636175418784
shift,-1.0616022882675031,4.591832462309311,7100,1,9.97436025685218,9.323208855480349,9.321970631899545,1738.1703402095773,265.1362298324139
shift,-1.0616022882675031,4.591832462309311,7100,2,9.98060255237882,9.326991475336078,9.324321898146982,1749.1729785657053,263.098986060919
shift,-1.0616022882675031,4.591832462309311,7100,3,9.995579162639174,9.3410303930958,9.337586872397695,1752.4085673423983,269.0123626373626
shift,-1.0616022882675031,4.591832462309311,7100,4,9.972389110858487,9.3190809442827,9.317933890739365,1744.6628378619935,263.3973064516129
shift,-1.0616022882675031,4.591832462309311,7100,5,9.956278842318014,9.304201019775713,9.300278766352784,1738.4332103558897,258.13331244214726
shift,-1.0616022882675031,4.591832462309311,7100,6,9.98277964523107,9.32779236185218,9.3273093866418,1748.2809229979885,265.41261261261263
shift,-1.0616022882675031,4.591832462309311,7100,7,9.93917096227839,9.292642331886485,9.288369550278631,1726.272917878842,257.3811532152231
shift,-1.0616022882675031,4.591832462309311,7100,8,9.969460487443321,9.315380094775312,9.313327241167057,1742.995975077729,260.69038829787235
shift,-1.0616022882675031,4.591832462309311,7100,9,9.961624534649573,9.307944661044253,9.305999973655458,1741.787900171094,258.91649023924856
