type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,4.809144317347302,7100,0,10.008513718509366,9.351324886450193,9.352651552662596,1756.1218520800128,275.16526629213485
shift,-1.0616022882675031,4.809144317347302,7100,1,10.00300534587894,9.344972780760617,9.345889970071967,1754.1861862247442,271.36249307479227
shift,-1.0616022882675031,4.809144317347302,7100,2,10.007490285324788,9.35154166469358,9.352446394519559,1753.391998103482,271.8854660549806
shift,-1.0616022882675031,4.809144317347302,7100,3,10.006209349218118,9.35074129585921,9.353328798388498,1754.1195882504865,272.1671554001554
shift,-1.0616022882675031,4.809144317347302,7100,4,9.98293827379025,9.330540598410723,9.330629587692659,1744.1411670714517,265.77670151914225
shift,-1.0616022882675031,4.809144317347302,7100,5,9.983066801602163,9.330428153209526,9.331988685934665,1743.6942833184037,267.23525238744884
shift,-1.0616022882675031,4.809144317347302,7100,6,9.996318638581283,9.342184320785762,9.340239649274166,1748.841212432901,270.2919464185795
shift,-1.0616022882675031,4.809144317347302,7100,7,10.001270052167643,9.34508677995393,9.345983889598141,1754.6520335313558,273.0227271186386
shift,-1.0616022882675031,4.809144317347302,7100,8,10.008846356776015,9.353580740853495,9.35150632354708,1753.3744744183505,274.3133822792275
shift,-1.0616022882675031,4.809144317347302,7100,9,9.992639061850554,9.335377638262424,9.338250490028313,1751.6139760869842,266.4297447045708
