type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-1.1446692305220243,1.9926783254508513,7100,0,8.852216462199856,8.31666725610522,8.319260264438784,1360.293131986542,91.7472474629196
slope,-1.1446692305220243,1.9926783254508513,7100,1,8.8421376922186,8.308376085963516,8.30849625583528,1355.0904147190295,89.80691181415251
slope,-1.1446692305220243,1.9926783254508513,7100,2,8.843514244392392,8.305905746898345,8.305711327490688,1359.0048894763083,90.60625665585205
slope,-1.1446692305220243,1.9926783254508513,7100,3,8.851400127512402,8.316736191673083,8.315740403807805,1356.724997365937,91.20757519379846
slope,-1.1446692305220243,1.9926783254508513,7100,4,8.824823687901256,8.292388139705738,8.29405154810199,1350.5194710375708,89.59716506630087
slope,-1.1446692305220243,1.9926783254508513,7100,5,8.848870250354278,8.308908245102973,8.310896850604124,1359.7418432913375,90.30196403872753
slope,-1.1446692305220243,1.9926783254508513,7100,6,8.840528790501493,8.304616790474139,8.303160708870752,1354.3741172087043,90.95964510471475
slope,-1.1446692305220243,1.9926783254508513,7100,7,8.846876384243942,8.306843882408439,8.305463822883679,1361.9623670178996,90.89872761020881
slope,-1.1446692305220243,1.9926783254508513,7100,8,8.839623846086772,8.30156057495918,8.303862904841475,1359.0029107623282,88.92159882987845
slope,-1.1446692305220243,1.9926783254508513,7100,9,8.845989824479997,8.31027699976802,8.309447081279108,1358.4208610483722,90.36209196707352
