type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,0,9.266223281539153,8.747325727205817,8.745285350675264,1484.0839416502447,144.26725
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,1,9.25744363756045,8.738027618603908,8.738125631440788,1484.3621960371247,143.22888609416813
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,2,9.256010866288179,8.737185324950872,8.737642632103341,1480.9263003830802,143.40547067436052
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,3,9.254777063036382,8.737949586730991,8.736963548306125,1478.531251233969,142.5712622093744
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,4,9.253131200639839,8.734786925147432,8.739566965139897,1480.9106953413113,141.507225433526
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,5,9.24226583251136,8.726614899418632,8.72949023137427,1474.170700199315,141.56106840077072
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,6,9.26531522304341,8.746371517113142,8.747863664497494,1484.445453699083,144.3090034364261
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,7,9.262096843296103,8.74244669037289,8.745231150054517,1486.2660382179442,143.64700310173697
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,8,9.246925687145605,8.731503934085977,8.728923925546413,1475.235596862814,141.48272195640615
variety,-1.0616022882675031,1.9926783254508513,5007.551724137931,9,9.262000251302858,8.741924418975797,8.739059484543588,1484.8231881413187,142.28322440087146
