type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,1.7667783468154314,7100,0,9.468944356673283,8.850200937620682,8.848755873226287,1606.8360557386623,152.23488081810663
shift,-1.0616022882675031,1.7667783468154314,7100,1,9.446643556196825,8.831704135925445,8.831150652687949,1596.4771837541941,148.43542755403624
shift,-1.0616022882675031,1.7667783468154314,7100,2,9.458370774671934,8.84370073107806,8.83783154641505,1599.7568465519678,151.40313748607167
shift,-1.0616022882675031,1.7667783468154314,7100,3,9.452550271511118,8.837242918841582,8.839367526435055,1597.5430792645825,151.3791224522627
shift,-1.0616022882675031,1.7667783468154314,7100,4,9.437453649649807,8.824203364458839,8.830230107876735,1594.2845461081579,147.19344853493615
shift,-1.0616022882675031,1.7667783468154314,7100,5,9.446323756410578,8.833678077078066,8.834948615395914,1593.623201944017,150.4528734348089
shift,-1.0616022882675031,1.7667783468154314,7100,6,9.452246953026776,8.836968375084988,8.83625067309765,1596.2244048603523,150.35401403753576
shift,-1.0616022882675031,1.7667783468154314,7100,7,9.459590044513067,8.84241151191583,8.840956550071207,1602.1135841345354,152.33022550544322
shift,-1.0616022882675031,1.7667783468154314,7100,8,9.43682538592429,8.820361707839414,8.821223498047106,1595.390280962236,147.7361798223563
shift,-1.0616022882675031,1.7667783468154314,7100,9,9.467690038715732,8.849277487427582,8.848143561595622,1607.730952996554,149.98601134451704
