type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,29882.0,0,10.452592037543283,9.420146690780596,9.417567510441813,2067.1505529736473,257.1948206474191
variety,-1.0616022882675031,1.9926783254508513,29882.0,1,10.473753039065178,9.43609445873393,9.438840137321051,2078.3996938869986,258.4802171457668
variety,-1.0616022882675031,1.9926783254508513,29882.0,2,10.452965401421139,9.422243171778748,9.422307696896116,2069.7660852010695,253.897839123418
variety,-1.0616022882675031,1.9926783254508513,29882.0,3,10.438892339337333,9.408098398765834,9.408758473098434,2063.3669634877924,250.8755527102006
variety,-1.0616022882675031,1.9926783254508513,29882.0,4,10.426068801175003,9.396633542782553,9.398802113098085,2058.054713284423,248.33457295882906
variety,-1.0616022882675031,1.9926783254508513,29882.0,5,10.438989208630828,9.409253943115706,9.410572692138757,2066.062489427469,251.22092993930386
variety,-1.0616022882675031,1.9926783254508513,29882.0,6,10.413127638526756,9.390651843120677,9.391867120344243,2050.2688776506498,244.34455991964532
variety,-1.0616022882675031,1.9926783254508513,29882.0,7,10.439542154824668,9.404606926941,9.404516329983254,2065.825025809587,251.8909413881748
variety,-1.0616022882675031,1.9926783254508513,29882.0,8,10.444282335661857,9.413434621405086,9.411558105592091,2067.1342859622405,255.4026597131682
variety,-1.0616022882675031,1.9926783254508513,29882.0,9,10.441304592196378,9.408695788336958,9.410402304222153,2068.339942370667,252.14822766866249
