type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,0,9.109731343991324,8.648182323225262,8.645460736670024,1401.195907276496,133.63009498034953
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,1,9.09185589553844,8.63120623917332,8.629000092060647,1397.842644733363,131.1614658634538
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,2,9.08654602428376,8.62590972516667,8.628837966612807,1395.5028735205499,130.11539973439574
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,3,9.100281574554586,8.641252783661251,8.64182342200708,1396.7197349863961,134.17228945647372
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,4,9.10759402464849,8.643597654609378,8.641768800790013,1408.1542124088708,132.7139558867811
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,5,9.105096538129418,8.643555734221664,8.643836142202833,1397.2180072240465,133.20359154173676
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,6,9.098087864109479,8.637945497380027,8.640989075707504,1399.2217721998616,132.88618305084748
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,7,9.120699923854009,8.656942525490724,8.655652011999551,1408.90755680503,134.5622069171139
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,8,9.08643983228217,8.625446427895517,8.625614486209319,1396.0328084157313,128.88030921052632
variety,-1.0616022882675031,1.9926783254508513,4086.2758620689656,9,9.092439030144138,8.631922505565061,8.63297629042514,1399.1468252775246,131.03877177850615
