type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,3.2879613320813665,7100,0,9.777774177884918,9.139128927861421,9.13771017601167,1682.4558661206054,213.47967782399158
shift,-1.0616022882675031,3.2879613320813665,7100,1,9.786441428808516,9.147811351792654,9.147279526005905,1687.241937646746,216.21792218543047
shift,-1.0616022882675031,3.2879613320813665,7100,2,9.789784710513366,9.146533694653625,9.146805941756064,1695.9461078273691,213.96397379912665
shift,-1.0616022882675031,3.2879613320813665,7100,3,9.79087932266043,9.152457106542004,9.151509178325515,1689.3761863475856,217.62
shift,-1.0616022882675031,3.2879613320813665,7100,4,9.784941509852885,9.145470575629096,9.146053560138208,1687.2420287101636,215.78973720188364
shift,-1.0616022882675031,3.2879613320813665,7100,5,9.789425798733603,9.147531812323948,9.149003879161912,1691.073969591398,217.51329740974867
shift,-1.0616022882675031,3.2879613320813665,7100,6,9.800709335691229,9.157036020727555,9.15836074271099,1700.1640458384948,216.46743950676597
shift,-1.0616022882675031,3.2879613320813665,7100,7,9.776409037824275,9.140315315886498,9.140368766185992,1681.1711183442296,214.60490256480466
shift,-1.0616022882675031,3.2879613320813665,7100,8,9.785751074750173,9.147352055548318,9.149609887279603,1686.3528338070719,215.01773497828472
shift,-1.0616022882675031,3.2879613320813665,7100,9,9.77621326313905,9.136552847144843,9.137769959206077,1686.7159297663475,213.6510171287576
