type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-1.0617811985851455,1.9926783254508513,7100,0,9.505914501678847,8.88663534897455,8.889895191351357,1612.9972558402735,158.7864203133441
slope,-1.0617811985851455,1.9926783254508513,7100,1,9.515497979644362,8.896543462164459,8.898105142327172,1612.2981313685746,162.83004028390562
slope,-1.0617811985851455,1.9926783254508513,7100,2,9.51085539714503,8.888652729517132,8.889436575641398,1618.496805274994,156.8341333807787
slope,-1.0617811985851455,1.9926783254508513,7100,3,9.520980810017655,8.898659559874735,8.899411712545351,1616.566765280802,162.14043738626964
slope,-1.0617811985851455,1.9926783254508513,7100,4,9.532884529609381,8.9113927152969,8.911779559727957,1618.6915506862738,162.41200161473336
slope,-1.0617811985851455,1.9926783254508513,7100,5,9.527116608110152,8.906622156819685,8.90705866487901,1623.208763977656,161.46331409727946
slope,-1.0617811985851455,1.9926783254508513,7100,6,9.513279126089081,8.894439093710583,8.897967102429723,1615.9992448637433,161.2490225976464
slope,-1.0617811985851455,1.9926783254508513,7100,7,9.510675701831893,8.892521658565249,8.892618355376193,1613.177973992186,160.17207958571817
slope,-1.0617811985851455,1.9926783254508513,7100,8,9.512437366871971,8.891810559480328,8.88932640478299,1617.5278506418283,159.31688764937545
slope,-1.0617811985851455,1.9926783254508513,7100,9,9.530677720613095,8.909522257554867,8.904877467116219,1618.6807594580669,162.96350476706743
