type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-1.1683515253611323,1.9926783254508513,7100,0,8.662500702143426,8.147115703157333,8.145280028011623,1297.2735512995328,78.15002574125782
slope,-1.1683515253611323,1.9926783254508513,7100,1,8.666641735675942,8.151416782691498,8.148606109890709,1297.837604225359,77.71403940235356
slope,-1.1683515253611323,1.9926783254508513,7100,2,8.671370027299808,8.155590893811805,8.153922550468135,1296.0282616345044,78.71541663318601
slope,-1.1683515253611323,1.9926783254508513,7100,3,8.652831057297334,8.139420453099312,8.136270894498276,1290.0560888591642,77.66827886528375
slope,-1.1683515253611323,1.9926783254508513,7100,4,8.6530964718402,8.137579248773369,8.137614205844784,1290.8694230534827,77.89046579780576
slope,-1.1683515253611323,1.9926783254508513,7100,5,8.63300175066015,8.121798722635685,8.124368055063567,1285.3649929677229,76.1887912942091
slope,-1.1683515253611323,1.9926783254508513,7100,6,8.66242227503563,8.146667498795965,8.145924767700663,1296.1100000328308,78.5078421474359
slope,-1.1683515253611323,1.9926783254508513,7100,7,8.66255715599933,8.149404916223636,8.149622677948834,1294.6410255514263,78.46989138176639
slope,-1.1683515253611323,1.9926783254508513,7100,8,8.671927780679026,8.158883709503279,8.158506863344005,1296.4776224888196,79.92914333378667
slope,-1.1683515253611323,1.9926783254508513,7100,9,8.645441862531356,8.132440773538082,8.13345591588707,1288.1166923522621,77.52482163406215
