type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
shift,-1.0616022882675031,4.15720875223333,7100,0,9.91515584094407,9.266695276732417,9.26937494058466,1726.3635451081545,248.42853400929448
shift,-1.0616022882675031,4.15720875223333,7100,1,9.924975796423617,9.273581976172366,9.274403349722492,1732.6244959299495,248.6503700434047
shift,-1.0616022882675031,4.15720875223333,7100,2,9.898729192235688,9.25351712175447,9.256278307715252,1716.9960427565143,246.06211123183482
shift,-1.0616022882675031,4.15720875223333,7100,3,9.915029415028416,9.265307275122483,9.266520019806027,1728.4788039510292,249.7863040708945
shift,-1.0616022882675031,4.15720875223333,7100,4,9.911038559825204,9.264162817812457,9.262789658415437,1722.9113954133354,248.16054599156118
shift,-1.0616022882675031,4.15720875223333,7100,5,9.921584027269178,9.272639334839683,9.273975691518947,1728.1378140049599,251.15257029177718
shift,-1.0616022882675031,4.15720875223333,7100,6,9.915507885788054,9.26729147632567,9.27007235860729,1727.0436029343477,247.04282294639495
shift,-1.0616022882675031,4.15720875223333,7100,7,9.923558523272238,9.272596210510244,9.272266064452886,1729.8471142880628,249.9077188940092
shift,-1.0616022882675031,4.15720875223333,7100,8,9.944183729251499,9.286799663427942,9.285953636087793,1743.8006647717082,250.3240613379134
shift,-1.0616022882675031,4.15720875223333,7100,9,9.912417185291343,9.26309120749395,9.26470957100253,1724.8838686638633,248.28686945500633
