type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,0,10.179773562785307,9.275973919499576,9.274305632839024,1942.2547592296737,221.82017836919593
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,1,10.164553498681649,9.25900577473946,9.258962578528452,1934.3220779029637,220.46293501773818
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,2,10.160920872969006,9.257250450787605,9.259036788434805,1929.078897027508,217.72278383838383
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,3,10.1589860323947,9.255087137889092,9.257327090715034,1930.6557486386562,216.21398652855606
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,4,10.175664618112108,9.265745319109808,9.26664742237304,1941.6712361344426,219.61026412504845
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,5,10.162533582347507,9.258214747430895,9.259633483349976,1934.81619614551,218.14065562165024
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,6,10.165031511653604,9.26291718653267,9.264333568452166,1934.794144418387,220.23652655771195
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,7,10.167212723072211,9.265236402398873,9.263206540066822,1933.4031149645712,218.9676788041468
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,8,10.140530639973775,9.243768738424812,9.242773637363424,1924.7195470548284,216.49323133588328
variety,-1.0616022882675031,1.9926783254508513,18826.689655172413,9,10.170551144843738,9.264169128727126,9.263692196393773,1936.3513089645235,220.938819992484
