type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,0,10.345678735068194,9.357873608857744,9.355689827655675,2019.6979336518307,238.87666202090594
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,1,10.33940903102655,9.356062714951046,9.356271444138283,2015.2135383455618,240.6961968506796
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,2,10.331005199349658,9.344671648797094,9.347224287229425,2014.6919237484149,238.5261875761267
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,3,10.364658965087003,9.373749397078813,9.374645202253289,2026.681474428108,243.39518757763975
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,4,10.347701716280646,9.355871278165482,9.354563473532842,2023.9917246007053,239.32112274517937
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,5,10.337989747763402,9.35146917889367,9.350315555299542,2016.898024083029,237.25816238250135
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,6,10.351899028579684,9.361988439787323,9.35995103500652,2023.8752666231621,240.3301334355828
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,7,10.359189091674933,9.3646885651216,9.36406605258936,2025.1859991828862,240.76950338768518
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,8,10.357038228467342,9.37199547356933,9.368912649994748,2022.8139837038764,242.57151320132016
variety,-1.0616022882675031,1.9926783254508513,25275.62068965517,9,10.373339220946303,9.382425176365944,9.383061756798652,2034.1136284121324,246.5143144654088
