type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
slope,-1.0262577563264834,1.9926783254508513,7100,0,9.802079067736233,9.14416055579684,9.147058230004935,1734.000325109546,209.2619173789174
slope,-1.0262577563264834,1.9926783254508513,7100,1,9.78335589076029,9.129667067586178,9.132237193179892,1724.0617220126267,207.58176053436912
slope,-1.0262577563264834,1.9926783254508513,7100,2,9.769620934649943,9.11938697873816,9.120322160334243,1711.9436674663298,205.5605036726128
slope,-1.0262577563264834,1.9926783254508513,7100,3,9.791085435860843,9.136389758620023,9.138929589746445,1728.3453020711877,208.18313708820403
slope,-1.0262577563264834,1.9926783254508513,7100,4,9.80407574939909,9.14721485621046,9.146161947845872,1733.767194625678,210.24166309012872
slope,-1.0262577563264834,1.9926783254508513,7100,5,9.794836284963322,9.139232439420203,9.136132737540937,1730.9912509664132,207.7502133913788
slope,-1.0262577563264834,1.9926783254508513,7100,6,9.797991015330982,9.14296461629859,9.144157448478513,1729.316490916257,211.333369226243
slope,-1.0262577563264834,1.9926783254508513,7100,7,9.77068558634755,9.11666968142988,9.120644141550653,1725.287949937891,201.21349486652977
slope,-1.0262577563264834,1.9926783254508513,7100,8,9.808209609977855,9.15128921443795,9.153442649493748,1736.7370910830075,211.5971247300216
slope,-1.0262577563264834,1.9926783254508513,7100,9,9.792447582444321,9.134175367526582,9.133622100178625,1736.1448239583347,206.90606536160075
