type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,0,10.411224487239018,9.39529417573571,9.392469897377364,2048.2116777011142,250.6538162715145
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,1,10.414025752885044,9.396475076212166,9.395502652602673,2052.864717062713,249.59168681085666
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,2,10.393646319356588,9.378141705153089,9.381703558281561,2042.4070068254632,244.61006242197254
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,3,10.42234944876548,9.401071069833614,9.402555453220911,2059.2195529953574,249.0036900148242
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,4,10.429790101391013,9.40543084557806,9.40825482690523,2060.95066364977,255.50099595493597
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,5,10.394241656351737,9.381379010218746,9.375561481064747,2042.6534500414432,245.06328903508768
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,6,10.42067615678436,9.400935082266948,9.398678701284632,2056.2097115472584,251.87919313375903
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,7,10.40885976419283,9.389612845409223,9.38648302732883,2050.9297741241417,248.00536708860758
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,8,10.406550524778671,9.38558225762989,9.387464877302993,2056.5031224685818,245.84372093105105
variety,-1.0616022882675031,1.9926783254508513,28039.44827586207,9,10.386963300151033,9.377048656048787,9.377205731743805,2038.9125355910983,244.06252360101237
