type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,0,10.204131005855102,9.282025834600823,9.281908163312254,1955.1596220049423,222.18665910808767
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,1,10.19181249684182,9.273551966433564,9.274498718093822,1945.8436052366578,219.70264653423163
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,2,10.20672374104987,9.286996607559129,9.291193631909092,1953.5972633142885,225.0377010779436
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,3,10.222479011283493,9.298630202131228,9.298335948004244,1958.656698798457,228.65484247374562
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,4,10.176632795434868,9.26023831848883,9.261650508808627,1940.0771291183603,217.95908207186727
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,5,10.17528796838035,9.261855393894164,9.266615997549618,1938.7841233570225,216.9770083461632
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,6,10.193918324740395,9.279412529166665,9.28251746137757,1944.4862992326773,222.97401592718998
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,7,10.20735373903495,9.284418972811707,9.283213396874963,1956.7544257905342,224.2045970693104
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,8,10.199185840157703,9.279041442165301,9.27665557203989,1951.4142147323073,220.90787642994087
variety,-1.0616022882675031,1.9926783254508513,19747.965517241377,9,10.220641317264146,9.299588261175012,9.296881136335019,1960.7062590907976,225.049533451623
