type,slope,shift,variety,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,0,10.097534518543352,9.231727021522616,9.23069740917242,1899.7554972820037,215.1012674716429
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,1,10.082886966358068,9.219678170413323,9.220444128451664,1895.893860846838,209.72198580684125
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,2,10.070377373422787,9.211236909787084,9.213996236149748,1885.9022259040566,210.8681377825619
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,3,10.081393990949007,9.218532649202555,9.218387596486668,1893.6496304333896,210.39180624371988
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,4,10.071683386335689,9.210008192340648,9.212378582984796,1885.742200680188,207.29222339800117
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,5,10.06981776684449,9.209241754418397,9.209670479441982,1889.5060073789975,209.76032012847966
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,6,10.062973483827603,9.20139663136265,9.202514487745255,1884.2927188019974,206.7171692945444
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,7,10.095195898063881,9.227171191962192,9.226685194661876,1902.8329385172037,211.77285100485102
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,8,10.05987994131143,9.198717992243541,9.196367110237272,1889.9098755012105,205.13033412660639
variety,-1.0616022882675031,1.9926783254508513,16062.862068965516,9,10.079461675981879,9.21810686399526,9.216388596261096,1891.402589147262,211.37396332254585
