slope,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
-1.12,50,0.84,0,7.219758692533056,4.656463306365345,4.670034269979635,33.68760790511303,15.45595054095827
-1.12,100,0.78,0,7.219758692533056,5.242608013164799,5.246380542151981,59.39068288860846,21.43776824034335
-1.12,500,0.72,0,7.219758692533056,6.303873828666578,6.291761525449778,210.79086401222864,31.516729559748427
-1.12,1000,0.66,0,7.219758692533056,6.649527741380841,6.628377412249452,354.22290115196984,52.03125
-1.12,2000,0.6,0,7.219758692533056,6.9346656740523045,6.923537514845036,582.2636400273918,87.19395169082125
-1.12,50,0.84,1,7.168923766725013,4.653671409061144,4.647600267200385,33.34233691054556,15.201945288753802
-1.12,100,0.78,1,7.168923766725013,5.21722772177206,5.219701900422288,58.47916031899288,20.9646764091858
-1.12,500,0.72,1,7.168923766725013,6.262358355041911,6.254639912077065,206.21127270319028,30.190030030030037
-1.12,1000,0.66,1,7.168923766725013,6.602427575899339,6.599986964984978,347.82002075238546,47.474
-1.12,2000,0.6,1,7.168923766725013,6.880711050264013,6.894289228252171,576.4474185126394,81.49504567356885
-1.12,50,0.84,2,7.217180029426061,4.674855327243967,4.675334267269003,33.59973787619567,15.581903276131046
-1.12,100,0.78,2,7.217180029426061,5.249928358293474,5.247788973729986,58.9927187443827,21.455482832618028
-1.12,500,0.72,2,7.217180029426061,6.307989715467681,6.299191067456888,208.85842416019787,31.231630321910693
-1.12,1000,0.66,2,7.217180029426061,6.647114925687115,6.655845475386819,351.2790566568623,50.037425000000006
-1.12,2000,0.6,2,7.217180029426061,6.931804524673416,6.947576631189476,579.1233492151289,84.20881952781113
-1.12,50,0.84,3,7.263915840144491,4.682322514205583,4.682611098026291,33.85773130191743,15.985024
-1.12,100,0.78,3,7.263915840144491,5.258290275181472,5.260202856620753,59.52721637386012,22.003920704845815
-1.12,500,0.72,3,7.263915840144491,6.332731817171123,6.314988375724584,211.27400801706057,32.847670825906114
-1.12,1000,0.66,3,7.263915840144491,6.679098141873725,6.659038971252837,356.83515786761694,51.35305128205128
-1.12,2000,0.6,3,7.263915840144491,6.968941758004119,6.932330651517947,592.1670115481722,86.80346853600228
-1.12,50,0.84,4,7.245146526156475,4.67528325351512,4.689705560286019,33.69437975291789,15.915605095541402
-1.12,100,0.78,4,7.245146526156475,5.255684507287181,5.270897179279785,59.24803233586274,22.682721088435372
-1.12,500,0.72,4,7.245146526156475,6.316913203587748,6.325489854922798,210.77667474710395,33.25533554817276
-1.12,1000,0.66,4,7.245146526156475,6.663328021026608,6.673705635408749,355.7558103194337,52.67709008097165
-1.12,2000,0.6,4,7.245146526156475,6.950807120080445,6.997116018471148,589.8873438163724,87.5448447204969
-1.12,50,0.84,5,7.288038042368298,4.698424699474516,4.698777094359941,33.950151515719064,15.775962145110409
-1.12,100,0.78,5,7.288038042368298,5.277982337421108,5.2886467023009605,59.78853459065935,22.31554565701559
-1.12,500,0.72,5,7.288038042368298,6.351132637863046,6.3628271443229965,213.2372692513299,32.97526315789474
-1.12,1000,0.66,5,7.288038042368298,6.705072275962789,6.702407564904323,359.2779798751363,52.71526315789473
-1.12,2000,0.6,5,7.288038042368298,6.995200766546531,6.982450354688419,593.434009826594,92.84624017957351
-1.12,50,0.84,6,7.150633808254324,4.620743605292424,4.631171989827745,33.0928399043282,15.081387631975868
-1.12,100,0.78,6,7.150633808254324,5.1839774378303485,5.200647858371593,58.28805178877029,20.471738241308795
-1.12,500,0.72,6,7.150633808254324,6.233536181861536,6.23720779911741,208.14268948423936,29.78691394658753
-1.12,1000,0.66,6,7.150633808254324,6.576872615670462,6.575789402673081,351.03750070441066,46.16240783410139
-1.12,2000,0.6,6,7.150633808254324,6.861100391600072,6.864289111282392,580.9810713027723,81.01696774193549
-1.12,50,0.84,7,7.338884502152447,4.693982720982333,4.6959316027327045,34.13675158826316,15.893481717011127
-1.12,100,0.78,7,7.338884502152447,5.292609726305978,5.292693887905122,60.44988370056167,22.490426966292134
-1.12,500,0.72,7,7.338884502152447,6.3814996549786445,6.390092565278438,217.37496090756312,33.00997799779979
-1.12,1000,0.66,7,7.338884502152447,6.741779532899218,6.747135691460902,366.999700318488,54.674232870954185
-1.12,2000,0.6,7,7.338884502152447,7.03564524031791,7.028951874425856,606.5958968576371,95.44702277432712
-1.12,50,0.84,8,7.150043004701381,4.6121941466590535,4.609581984947064,33.13312175684277,14.601107871720115
-1.12,100,0.78,8,7.150043004701381,5.179278695779151,5.179363076063752,58.39430721977327,20.23684210526316
-1.12,500,0.72,8,7.150043004701381,6.232373205219605,6.214214586863808,208.11786549096507,28.34653446647781
-1.12,1000,0.66,8,7.150043004701381,6.577602865444155,6.551888658033501,351.9292149929204,46.16255870089971
-1.12,2000,0.6,8,7.150043004701381,6.860420307693968,6.842406395238771,583.4040858212485,76.51031043256997
-1.12,50,0.84,9,7.269534301118113,4.666403660661385,4.65160209273831,33.734737024376706,15.342453987730062
-1.12,100,0.78,9,7.269534301118113,5.239534064876855,5.239988670998184,59.51109462242449,21.40366737739872
-1.12,500,0.72,9,7.269534301118113,6.316102117393748,6.324971252228364,212.82735927878085,30.78153846153846
-1.12,1000,0.66,9,7.269534301118113,6.666753201624119,6.691835250643128,361.2632223063919,50.77088140286109
-1.12,2000,0.6,9,7.269534301118113,6.961601506414722,7.019998977847481,604.0835286926329,84.17775580820565
-1.4700000000000002,50,0.84,0,4.47153212139411,3.338196381057602,3.3406946528015067,19.453540688795936,10.113981106612686
-1.4700000000000002,100,0.78,0,4.47153212139411,3.6361803443548095,3.635139797538725,31.295266284382816,10.43276965901183
-1.4700000000000002,500,0.72,0,4.47153212139411,4.1140447100825615,4.10478598974444,92.39622146139564,10.81880230880231
-1.4700000000000002,1000,0.66,0,4.47153212139411,4.255636927129227,4.227318569809997,145.40954670803995,12.073768115942029
-1.4700000000000002,2000,0.6,0,4.47153212139411,4.365463170403974,4.31058104606933,227.57704568415824,14.298140200286122
-1.4700000000000002,50,0.84,1,4.381784528471813,3.2831864449240955,3.290769137506299,19.036284497827573,10.126072874493929
-1.4700000000000002,100,0.78,1,4.381784528471813,3.5750785367599525,3.5787337079395525,30.48326668287204,10.4937106918239
-1.4700000000000002,500,0.72,1,4.381784528471813,4.039283025360873,4.046702583745515,89.12206549108365,10.88069716775599
-1.4700000000000002,1000,0.66,1,4.381784528471813,4.174566570469825,4.175283514826733,139.86237874327475,11.960087509944312
-1.4700000000000002,2000,0.6,1,4.381784528471813,4.277459297658922,4.272112684354075,218.18875927189453,14.05798319327731
-1.4700000000000002,50,0.84,2,4.380171348302265,3.2975764817499167,3.290364890762801,19.01753171127006,10.127659574468083
-1.4700000000000002,100,0.78,2,4.380171348302265,3.5795418813389315,3.574794863223494,30.387004536479928,10.431830201809325
-1.4700000000000002,500,0.72,2,4.380171348302265,4.041975072753763,4.045179919846243,88.63268383398605,10.882568008705114
-1.4700000000000002,1000,0.66,2,4.380171348302265,4.173701026378781,4.174574891753245,139.22820819865927,12.047518072289158
-1.4700000000000002,2000,0.6,2,4.380171348302265,4.2760108065136135,4.258629805889465,217.20049532091085,14.22122332859175
-1.4700000000000002,50,0.84,3,4.483077052901823,3.357899628526369,3.36203479279289,19.554674930854823,10.15611111111111
-1.4700000000000002,100,0.78,3,4.483077052901823,3.64874425103496,3.6640689489920737,31.30944870378377,10.533740779768175
-1.4700000000000002,500,0.72,3,4.483077052901823,4.130976101968395,4.140361742645839,92.09285989665918,10.975075009147456
-1.4700000000000002,1000,0.66,3,4.483077052901823,4.2696148240585226,4.290597645995739,145.13439318979044,12.39233910891089
-1.4700000000000002,2000,0.6,3,4.483077052901823,4.37947158300931,4.409516927595573,226.49793151807063,14.56205725376031
-1.4700000000000002,50,0.84,4,4.444974600264923,3.324607799436847,3.321835992342279,19.50616203245225,10.097535353535354
-1.4700000000000002,100,0.78,4,4.444974600264923,3.6275171642039687,3.6141967871386207,31.33979452756716,10.478396226415091
-1.4700000000000002,500,0.72,4,4.444974600264923,4.097686397729532,4.1002920372602025,91.29175756587392,10.837960954446856
-1.4700000000000002,1000,0.66,4,4.444974600264923,4.235067178164297,4.249698231498096,142.61615353279453,12.221271393643033
-1.4700000000000002,2000,0.6,4,4.444974600264923,4.339345970109239,4.377045312339593,221.88312158866185,14.508737300435412
-1.4700000000000002,50,0.84,5,4.444114954018787,3.332566816054282,3.3304639130633613,19.315381665839453,10.12757852077001
-1.4700000000000002,100,0.78,5,4.444114954018787,3.617507570376656,3.6231491859587215,30.87397836462167,10.465905759162302
-1.4700000000000002,500,0.72,5,4.444114954018787,4.0954463494313496,4.10479784730564,90.37922633895444,10.84286334056399
-1.4700000000000002,1000,0.66,5,4.444114954018787,4.229327451662363,4.232360994341437,142.68582587157067,12.09422007255139
-1.4700000000000002,2000,0.6,5,4.444114954018787,4.33806498843875,4.350721566969988,223.7125937238139,14.255808800253243
-1.4700000000000002,50,0.84,6,4.421104889520512,3.3468351916920223,3.354186597078798,19.17102120485912,10.118987854251012
-1.4700000000000002,100,0.78,6,4.421104889520512,3.631049244850581,3.6458781414818415,30.48365413823869,10.51818245614035
-1.4700000000000002,500,0.72,6,4.421104889520512,4.096960077162639,4.096522770626785,87.78396817578198,10.968201754385966
-1.4700000000000002,1000,0.66,6,4.421104889520512,4.2263029554887686,4.216472885510616,136.41460895482834,12.184859926918392
-1.4700000000000002,2000,0.6,6,4.421104889520512,4.325042758023034,4.300031843523419,209.9686723248106,14.47290882778582
-1.4700000000000002,50,0.84,7,4.351010703599486,3.273533379728184,3.272420272790375,18.816841247512414,10.077620967741936
-1.4700000000000002,100,0.78,7,4.351010703599486,3.5531373451280546,3.5630082041233546,29.98833056771699,10.372005532503458
-1.4700000000000002,500,0.72,7,4.351010703599486,4.00956106022792,4.000385096576472,87.48764809920567,10.788924847177276
-1.4700000000000002,1000,0.66,7,4.351010703599486,4.14424655324214,4.130081119431364,138.50408620734694,11.83500986193294
-1.4700000000000002,2000,0.6,7,4.351010703599486,4.247720266518252,4.243568103375546,218.7361123029865,13.970577281191805
-1.4700000000000002,50,0.84,8,4.421430662996317,3.3152020379480134,3.3204098758282363,19.140926602229246,10.132603850050655
-1.4700000000000002,100,0.78,8,4.421430662996317,3.606389827978297,3.608428582334285,30.65243985885929,10.51444269190326
-1.4700000000000002,500,0.72,8,4.421430662996317,4.074305450330194,4.081957252966239,89.9494658373996,10.929752547307134
-1.4700000000000002,1000,0.66,8,4.421430662996317,4.207082118547606,4.222177967866956,142.1345021100414,12.228337408312957
-1.4700000000000002,2000,0.6,8,4.421430662996317,4.315844356860026,4.331709045728625,223.78940160737068,14.494589371980677
-1.4700000000000002,50,0.84,9,4.420325515903532,3.342857053760454,3.3358191983824943,19.01347676717477,10.096808080808083
-1.4700000000000002,100,0.78,9,4.420325515903532,3.6270177584938574,3.619147469522317,30.29269728312732,10.483980412731723
-1.4700000000000002,500,0.72,9,4.420325515903532,4.083825601382405,4.082985197374739,88.1700174254843,10.910235807860262
-1.4700000000000002,1000,0.66,9,4.420325515903532,4.214828421650276,4.213991803003736,138.3833635097155,12.10144430992736
-1.4700000000000002,2000,0.6,9,4.420325515903532,4.318482408354318,4.306315026848193,215.2929571274092,14.266238706609606
-1.26,50,0.84,0,5.929223365193875,4.105822679453013,4.090566207783357,27.019648733350145,11.209876543209877
-1.26,100,0.78,0,5.929223365193875,4.543045867985025,4.537529217350492,45.82296807656586,13.120550458715597
-1.26,500,0.72,0,5.929223365193875,5.306808108644631,5.300699667255104,149.99830103127002,15.539393468118195
-1.26,1000,0.66,0,5.929223365193875,5.548315220582706,5.528615908737299,245.4296219121412,20.549767087122323
-1.26,2000,0.6,0,5.929223365193875,5.738228094904709,5.700029952858925,395.85816653367306,29.623161453930685
-1.26,50,0.84,1,5.9628005517608935,4.122131790800644,4.113632292603149,27.146762504292187,11.469437428243396
-1.26,100,0.78,1,5.9628005517608935,4.557196918329791,4.5620465550611735,45.94732648280844,13.304873501997337
-1.26,500,0.72,1,5.9628005517608935,5.332263325088225,5.323827750115006,150.07551569967117,15.655336463223788
-1.26,1000,0.66,1,5.9628005517608935,5.568111202382199,5.55689121634849,245.9941278561001,20.64669421487603
-1.26,2000,0.6,1,5.9628005517608935,5.761940742537383,5.755864321965863,400.5864803208268,29.02260869565217
-1.26,50,0.84,2,5.861755052472127,4.061245419557557,4.061264379369787,26.409119207741888,11.060908084163898
-1.26,100,0.78,2,5.861755052472127,4.492901784509657,4.4979705466706985,44.62644872231988,12.789479965899403
-1.26,500,0.72,2,5.861755052472127,5.24160589689407,5.252376113363004,146.8947649805787,15.043868065967017
-1.26,1000,0.66,2,5.861755052472127,5.476351459584953,5.487009098590591,241.90430570863955,19.60630065359477
-1.26,2000,0.6,2,5.861755052472127,5.665644621900626,5.672810954694314,393.9498809518872,27.937430167597768
-1.26,50,0.84,3,5.925349578605942,4.104047685154288,4.108105658349067,26.98729826098414,11.041104972375692
-1.26,100,0.78,3,5.925349578605942,4.544484171008073,4.547456954370797,45.61806642615921,12.960691742325984
-1.26,500,0.72,3,5.925349578605942,5.312198216800958,5.309658323148478,148.28055727648572,15.54272680145153
-1.26,1000,0.66,3,5.925349578605942,5.541914012508358,5.552607382269718,242.6094504159406,20.54235112936345
-1.26,2000,0.6,3,5.925349578605942,5.7358821800696775,5.739471248510947,393.2114410013603,30.027327327327328
-1.26,50,0.84,4,6.013690127534657,4.148825744664886,4.138006574372439,27.47303517566142,11.332199546485262
-1.26,100,0.78,4,6.013690127534657,4.602973390354599,4.593388116660713,46.68521650914065,13.20343461030383
-1.26,500,0.72,4,6.013690127534657,5.379570055418245,5.400305429442911,153.19720067060456,15.89112877583466
-1.26,1000,0.66,4,6.013690127534657,5.625970039601757,5.657113664337492,250.2427232055528,21.272468085106382
-1.26,2000,0.6,4,6.013690127534657,5.819229146742419,5.8248531233820815,402.6381287389001,31.43295597484277
-1.26,50,0.84,5,5.931793266668088,4.098047715277287,4.100865947711877,26.955220277316293,11.166301675977651
-1.26,100,0.78,5,5.931793266668088,4.550077498432429,4.542858074053466,45.55349667140397,13.031215277777775
-1.26,500,0.72,5,5.931793266668088,5.309394665529776,5.313339969714823,149.0305379229177,15.778830963665088
-1.26,1000,0.66,5,5.931793266668088,5.5471885098841405,5.536479981236237,244.1572585493285,21.309131130063967
-1.26,2000,0.6,5,5.931793266668088,5.736298606540095,5.686185951734056,395.7851770797702,30.4
-1.26,50,0.84,6,5.870605672249363,4.067983444248835,4.075668903239206,26.687025608895414,11.155133928571429
-1.26,100,0.78,6,5.870605672249363,4.511854817539162,4.507525340198876,45.07263528389042,12.947400690846289
-1.26,500,0.72,6,5.870605672249363,5.263186168654395,5.256567753970579,146.97581622979737,15.356817204301077
-1.26,1000,0.66,6,5.870605672249363,5.495577117784523,5.47769232284105,240.160569755298,20.51129657228018
-1.26,2000,0.6,6,5.870605672249363,5.680168103529824,5.65241717563213,388.1407492910576,29.09519379844961
-1.26,50,0.84,7,6.049997348683889,4.175474843237656,4.179596925978002,27.609753080564143,11.462798165137617
-1.26,100,0.78,7,6.049997348683889,4.630896520449715,4.624543627965832,46.64683659204028,13.54810298102981
-1.26,500,0.72,7,6.049997348683889,5.408731747431947,5.41070379556684,153.0066305012043,16.532716253443525
-1.26,1000,0.66,7,6.049997348683889,5.649632370911043,5.654924759643938,252.1597152341949,22.472898876404496
-1.26,2000,0.6,7,6.049997348683889,5.848858850316386,5.851456637607707,410.1858280774073,33.349111111111114
-1.26,50,0.84,8,5.994940984314352,4.151817978521337,4.155845880075906,27.340780719662806,11.422420091324202
-1.26,100,0.78,8,5.994940984314352,4.594038483453367,4.602701840711444,46.225815847026375,13.37807743658211
-1.26,500,0.72,8,5.994940984314352,5.372923328441209,5.381814309320535,150.98263062191356,16.130739549839227
-1.26,1000,0.66,8,5.994940984314352,5.61138199459571,5.614734852825851,246.6470637076773,21.691973969631235
-1.26,2000,0.6,8,5.994940984314352,5.800341821753674,5.83733989379158,398.0463186074873,32.1007326007326
-1.26,50,0.84,9,5.966032024414633,4.144144424242354,4.140651848783748,27.28896753568268,11.43726926010679
-1.26,100,0.78,9,5.966032024414633,4.58502978122815,4.588591836652014,45.99970131977226,13.371363636363634
-1.26,500,0.72,9,5.966032024414633,5.348089158965224,5.345709720862236,149.31450100179674,16.073279742765273
-1.26,1000,0.66,9,5.966032024414633,5.584808140604695,5.589037522314503,243.96213007313213,21.367174738841403
-1.26,2000,0.6,9,5.966032024414633,5.777782965886053,5.752366304026513,392.97650012811,31.360188087774294
-1.03,50,0.84,0,8.099462939199942,4.983836432502772,4.988860370961305,37.98066474216193,23.997899761336512
-1.03,100,0.78,0,8.099462939199942,5.65811192380506,5.651444814639867,68.396902355047,39.34451037613489
-1.03,500,0.72,0,8.099462939199942,6.938887964259625,6.912055424507141,256.21206390208266,64.87841912925784
-1.03,1000,0.66,0,8.099462939199942,7.370885139504351,7.329907016099331,440.1387633070983,110.5688976719746
-1.03,2000,0.6,0,8.099462939199942,7.730629901403249,7.677314618875453,737.2364874710399,203.16145454545455
-1.03,50,0.84,1,8.129822879042885,4.983444978485734,4.988367556874526,38.09036442073283,24.02468899521531
-1.03,100,0.78,1,8.129822879042885,5.671227345956639,5.671466781054126,68.77960611521807,38.37709160305343
-1.03,500,0.72,1,8.129822879042885,6.955027621016094,6.950919012190236,258.29987787573697,64.512
-1.03,1000,0.66,1,8.129822879042885,7.392994331855443,7.366797371932594,444.69919222783926,115.31829049111806
-1.03,2000,0.6,1,8.129822879042885,7.75558730440582,7.704857774180491,746.1630448481308,210.72032828282823
-1.03,50,0.84,2,8.058256353122326,4.97579101161528,4.968849510929033,37.9851203750845,23.473067915690866
-1.03,100,0.78,2,8.058256353122326,5.647626807553327,5.641438994233344,68.44556443327134,37.4774104477612
-1.03,500,0.72,2,8.058256353122326,6.920302965502663,6.880598182244981,253.81157740579536,62.41023889154325
-1.03,1000,0.66,2,8.058256353122326,7.342220329839553,7.274514756484532,432.7859482622532,107.12550151975684
-1.03,2000,0.6,2,8.058256353122326,7.697595083560813,7.60510285972296,721.1535903956759,196.9717689226228
-1.03,50,0.84,3,7.995642669464532,4.945782897889361,4.944463960120934,37.613249014140855,22.086887417218545
-1.03,100,0.78,3,7.995642669464532,5.614355206181617,5.6155828958102685,67.69340350309417,35.11344360902255
-1.03,500,0.72,3,7.995642669464532,6.870383771059593,6.873561124546489,250.06595613956503,58.5802962962963
-1.03,1000,0.66,3,7.995642669464532,7.285411968701046,7.308846254418691,426.5504991151688,105.60081658692184
-1.03,2000,0.6,3,7.995642669464532,7.634827150417177,7.667854201186587,713.6390961325699,183.19012987012988
-1.03,50,0.84,4,8.048516060992345,4.961468109782717,4.967026588160477,37.76037427205964,22.185866666666666
