slope,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
-1.14,50,0.84,0,8.536184670526465,5.193131364675205,5.273225433972783,41.9006956277472,43.48900432900432
-1.14,100,0.78,0,8.536184670526465,6.002696968890928,6.026191200631118,75.29297313321186,74.66283582089552
-1.14,500,0.72,0,8.536184670526465,7.357405529173084,7.39096268137902,268.9564192947503,119.64
-1.14,1000,0.66,0,8.536184670526465,7.854390494512108,7.828529471125046,450.6802090479598,200.8779408695652
-1.14,2000,0.6,0,8.536184670526465,8.179050755026692,8.177678324641459,737.5789785545057,305.195562403698
-1.14,50,0.84,1,8.58835818460856,5.271699789705493,5.2679177369335335,41.97510255801935,44.81539823008849
-1.14,100,0.78,1,8.58835818460856,6.026097883641933,6.013004563906206,75.66627954834459,76.75776717557252
-1.14,500,0.72,1,8.58835818460856,7.436473744583965,7.3770478431952755,273.1811409158708,123.30282926829268
-1.14,1000,0.66,1,8.58835818460856,7.860990317828043,7.81294376764916,459.0260170839115,195.25522514071292
-1.14,2000,0.6,1,8.58835818460856,8.21446346598399,8.179113235697166,754.7848829992963,314.96319290465635
-1.14,50,0.84,2,8.526986918227724,5.306319877833707,5.272508177738442,41.9163359461589,45.449592760181
-1.14,100,0.78,2,8.526986918227724,6.066616189972826,6.015645633869788,75.30102737403422,77.30904403866809
-1.14,500,0.72,2,8.526986918227724,7.377735704360369,7.3841851849186595,267.95717942625777,122.92951807228916
-1.14,1000,0.66,2,8.526986918227724,7.801420891673763,7.820225360917126,448.0428194530229,196.484300397878
-1.14,2000,0.6,2,8.526986918227724,8.185654345504128,8.169526867606134,732.4077890488404,313.35806818181817
-1.14,50,0.84,3,8.523135187475233,5.282519608773927,5.257883989297901,41.72647261503648,42.11001680672269
-1.14,100,0.78,3,8.523135187475233,6.06229059693436,6.000970967876137,74.95858855994634,72.78014492753623
-1.14,500,0.72,3,8.523135187475233,7.367406602517237,7.350064016314926,268.0724297937935,121.28349206349206
-1.14,1000,0.66,3,8.523135187475233,7.7993479538679775,7.783164293215059,449.9059213400772,189.2139181573144
-1.14,2000,0.6,3,8.523135187475233,8.154846754035942,8.125635860349277,740.2363106367255,304.2914538644876
-1.14,50,0.84,4,8.51193539187567,5.266171809991414,5.270031812090332,41.907879184716656,44.50918095238095
-1.14,100,0.78,4,8.51193539187567,6.044518903386202,6.013442225108312,75.16718313846835,73.08178255858624
-1.14,500,0.72,4,8.51193539187567,7.345266544615779,7.3727434473215165,266.2552937655096,117.50877906976746
-1.14,1000,0.66,4,8.51193539187567,7.784249391569512,7.813385856571572,445.64183167577215,189.44046792452832
-1.14,2000,0.6,4,8.51193539187567,8.181382304668741,8.172676211361305,729.6937159846461,296.77007621653314
-1.14,50,0.84,5,8.580637198785759,5.248810102829381,5.28207330638809,42.18882800471607,46.51407407407407
-1.14,100,0.78,5,8.580637198785759,6.028049738777257,6.033408585962427,76.11412308782873,79.45366141732283
-1.14,500,0.72,5,8.580637198785759,7.465039457097957,7.418644200734938,271.989766350908,129.77743589743588
-1.14,1000,0.66,5,8.580637198785759,7.869098664654729,7.867272348514678,454.3950160984648,205.48244897959185
-1.14,2000,0.6,5,8.580637198785759,8.264257371449846,8.231883141029401,741.5412174055933,317.10513392857143
-1.14,50,0.84,6,8.580787076584391,5.290319877833708,5.276093972446615,42.05362500612454,45.20932735426009
-1.14,100,0.78,6,8.580787076584391,6.04565866248861,6.025757793136361,75.75235575045528,78.46803100775195
-1.14,500,0.72,6,8.580787076584391,7.397685338105019,7.409702914269145,271.9658175017029,123.0258536585366
-1.14,1000,0.66,6,8.580787076584391,7.824004826743748,7.856119130971942,456.5536240812029,195.59961538461536
-1.14,2000,0.6,6,8.580787076584391,8.226890712437582,8.219829960594177,748.8164864861341,304.56206206206207
-1.14,50,0.84,7,8.478512128471625,5.325539158782581,5.253977025923194,41.623295117663936,43.74235807860262
-1.14,100,0.78,7,8.478512128471625,6.004038662587662,5.989649928005844,74.7551648874326,73.33935766423357
-1.14,500,0.72,7,8.478512128471625,7.352400644403917,7.341306300799973,265.4213584447949,117.8236862745098
-1.14,1000,0.66,7,8.478512128471625,7.768936249494246,7.768523661088606,443.5957640800301,186.2568454661558
-1.14,2000,0.6,7,8.478512128471625,8.13806836228898,8.102986547894917,725.1955245455513,287.01643835616443
-1.14,50,0.84,8,8.463906648015255,5.330719339714149,5.254633866982789,41.62744934605241,41.79633333333334
-1.14,100,0.78,8,8.463906648015255,5.936728453444382,5.99351934131271,74.62913901302228,67.90664429530202
-1.14,500,0.72,8,8.463906648015255,7.313036233582932,7.339380034209337,264.5231169617616,118.63935294117648
-1.14,1000,0.66,8,8.463906648015255,7.793459542249851,7.760075873613547,440.62039027316496,187.29679586563307
-1.14,2000,0.6,8,8.463906648015255,8.098179815066128,8.089711841014289,717.4626270435366,287.1772405372405
-1.14,50,0.84,9,8.5268616445318,5.315248664727128,5.262405775453973,41.86053180368146,43.87754385964912
-1.14,100,0.78,9,8.5268616445318,5.940708274899908,6.008143188486103,75.18700984128057,74.0392156862745
-1.14,500,0.72,9,8.5268616445318,7.377068382584062,7.363176699226822,268.51386832119005,121.78455284552848
-1.14,1000,0.66,9,8.5268616445318,7.8067775892632785,7.797397035764287,449.3887941900962,189.68710796840176
-1.14,2000,0.6,9,8.5268616445318,8.138346307904706,8.166958397474808,734.4643440892412,295.98406313876905
-1.12,50,0.84,0,8.631705611811718,5.283500058765274,5.290343646158762,42.34545113300854,47.78489850889851
-1.12,100,0.78,0,8.631705611811718,6.041622306433963,6.044731879991674,76.45946339964225,81.38497218656399
-1.12,500,0.72,0,8.631705611811718,7.433837834107429,7.448010211318095,274.8928200221784,137.4893277133825
-1.12,1000,0.66,0,8.631705611811718,7.886772750481168,7.893176849462737,460.91596658471474,210.67504122807017
-1.12,2000,0.6,0,8.631705611811718,8.276937201484648,8.250480472057019,756.1239370080282,336.6095254333617
-1.12,50,0.84,1,8.54218850988271,5.235500058765274,5.266225254680293,41.89891459785357,43.006180257510735
-1.12,100,0.78,1,8.54218850988271,6.0108255749518325,6.006875997417421,75.39947610221799,73.76882352941176
-1.12,500,0.72,1,8.54218850988271,7.387243422198454,7.374882886703515,269.67412000281246,119.82044444444443
-1.12,1000,0.66,1,8.54218850988271,7.786527295139488,7.815064213832985,450.7325054847396,193.17742693750904
-1.12,2000,0.6,1,8.54218850988271,8.165221287335022,8.177470288319679,737.6039171791615,296.7749732620321
-1.12,50,0.84,2,8.574398564772192,5.220680239696839,5.271009041903643,41.96552077410311,44.25787610619469
