genre,file,reduced_sample_size,subsample_len,mtld_thresholds,id_draw,sample_entropy,subsample_entropy_rdm,subsample_entropy_mav,exp_variety,mtld
literature,RobertStevenson_TreasureIsland.txt,2001,50,0.84,0,8.097371567129287,5.187803115901344,5.1558994559466065,41.3502612324322,34.37931034482759
literature,RobertStevenson_TreasureIsland.txt,2001,100,0.78,0,8.097371567129287,5.951824781336841,5.854944565570643,74.96207164928408,57.672761904761906
literature,RobertStevenson_TreasureIsland.txt,2001,500,0.72,0,8.097371567129287,7.343735784236318,7.222268588315033,269.3053301146739,89.32764444444445
literature,RobertStevenson_TreasureIsland.txt,2001,2000,0.66,0,8.097371567129287,8.097259800621181,8.095215832943245,693.7811094452679,149.3305401844532
literature,RobertStevenson_TreasureIsland.txt,2001,5000,0.6,0,8.097371567129287,,,,251.19087113402063
literature,RobertStevenson_TreasureIsland.txt,2001,50,0.84,1,7.989522797797547,5.153856366229254,5.172870444238049,40.595948882658845,36.080714285714286
literature,RobertStevenson_TreasureIsland.txt,2001,100,0.78,1,7.989522797797547,5.934096684077804,5.870730280738678,73.07963410044563,61.11014925373134
literature,RobertStevenson_TreasureIsland.txt,2001,500,0.72,1,7.989522797797547,7.215707863782083,7.1997149234116655,262.621598772397,96.24089285714285
literature,RobertStevenson_TreasureIsland.txt,2001,2000,0.66,1,7.989522797797547,7.989329976958343,7.989433845887961,686.779610194893,146.86654761904762
literature,RobertStevenson_TreasureIsland.txt,2001,5000,0.6,1,7.989522797797547,,,,227.2383290267011
literature,RobertStevenson_TreasureIsland.txt,2001,50,0.84,2,7.946026945637357,5.2413394278423615,5.191453710115516,41.20505681524701,35.317894736842106
literature,RobertStevenson_TreasureIsland.txt,2001,100,0.78,2,7.946026945637357,5.9453185439101635,5.897176464465888,73.06716949043454,58.66844202898551
literature,RobertStevenson_TreasureIsland.txt,2001,500,0.72,2,7.946026945637357,7.192661524431571,7.141045804624774,249.12788681842096,90.68586666666667
literature,RobertStevenson_TreasureIsland.txt,2001,2000,0.66,2,7.946026945637357,7.946321609401801,7.944295539140568,643.7901049475172,127.6853125
literature,RobertStevenson_TreasureIsland.txt,2001,5000,0.6,2,7.946026945637357,,,,202.22845070422537
literature,RobertStevenson_TreasureIsland.txt,2001,50,0.84,3,7.973061664823113,5.21188131593596,5.1672594815804045,41.47695769596416,31.883779527559053
literature,RobertStevenson_TreasureIsland.txt,2001,100,0.78,3,7.973061664823113,5.96387803166475,5.878514005053694,74.00483468501945,53.888977777777775
literature,RobertStevenson_TreasureIsland.txt,2001,500,0.72,3,7.973061664823113,7.279461902311096,7.187686319375007,251.5551489122505,79.9748
literature,RobertStevenson_TreasureIsland.txt,2001,2000,0.66,3,7.973061664823113,7.973089609128452,7.972573375214616,625.8070964517658,126.085375
